"Date","5yr x 10yr 1 Month Put ATMF BP Vol","5yr x 10yr 3 Months Put ATMF BP Vol","5yr x 10yr 6 Months Put ATMF BP Vol","5yr x 10yr 9 Months Put ATMF BP Vol","5yr x 10yr 1 Year Put ATMF BP Vol","5yr x 10yr 18 Months Put ATMF BP Vol","5yr x 10yr 2 Years Put ATMF BP Vol","5yr x 10yr 3 Years Put ATMF BP Vol","5yr x 10yr 4 Years Put ATMF BP Vol","5yr x 10yr 5 Years Put ATMF BP Vol"
09-Jan-18,1.11448,1.12025,1.07319,1.12646,1.02369,0.98656,0.96259,0.93292,0.92059,0.92307
10-Jan-18,1.17609,1.13333,1.08563,1.13697,1.03342,0.99508,0.97041,0.94036,0.92423,0.92395
11-Jan-18,1.10832,1.07271,1.07122,1.12347,1.02226,0.98902,0.96849,0.93569,0.92319,0.91604
12-Jan-18,1.05717,0.99477,1.01516,1.08899,1.01084,0.99684,0.97686,0.93594,0.92252,0.9145
16-Jan-18,1.01059,0.98416,1.00519,1.07925,1.00484,0.99121,0.97166,0.93182,0.91866,0.91063
17-Jan-18,1.00159,0.98173,1.00298,1.07549,1.0006,0.9866,0.96633,0.92901,0.91705,0.91081
18-Jan-18,1.08239,1.02051,1.02079,1.09165,1.01124,0.99587,0.97472,0.93362,0.91919,0.91083
19-Jan-18,1.17909,1.11702,1.08758,1.14345,1.0432,1.02043,0.99365,0.95302,0.92577,0.91478
22-Jan-18,1.21562,1.16467,1.11295,1.16316,1.05868,1.03138,0.97222,0.92714,0.89253,0.8753
23-Jan-18,1.18882,1.15576,1.11194,1.16325,1.05931,1.03265,0.9756,0.92894,0.89449,0.87597
24-Jan-18,1.23295,1.15836,1.12619,1.18043,1.07958,1.04883,0.98789,0.92761,0.89889,0.87692
25-Jan-18,1.18196,1.13984,1.12723,1.17928,1.07859,1.05155,0.99645,0.93875,0.91201,0.89188
26-Jan-18,1.21726,1.16644,1.15853,1.22026,1.1216,1.08826,1.01977,0.96058,0.93273,0.92327
29-Jan-18,1.21555,1.19659,1.18778,1.25294,1.15155,1.11713,1.04815,0.98637,0.9569,0.93541
30-Jan-18,1.25707,1.20615,1.20204,1.26728,1.16282,1.12555,1.06038,0.99546,0.96438,0.94127
31-Jan-18,1.23369,1.19967,1.19993,1.26819,1.16635,1.13217,1.0547,0.9936,0.96523,0.94581
01-Feb-18,1.30894,1.2332,1.21105,1.28311,1.18265,1.14563,1.07113,1.00889,0.98112,0.96218
02-Feb-18,1.36706,1.28804,1.25204,1.32172,1.21312,1.17592,1.10884,1.03572,1.00305,0.98099
05-Feb-18,1.40018,1.30512,1.25277,1.31941,1.20766,1.16829,1.10832,1.03398,1.00135,0.98015
06-Feb-18,1.50119,1.385,1.31411,1.36844,1.23918,1.19231,1.12918,1.04785,1.01318,0.98895
07-Feb-18,1.47228,1.36094,1.29432,1.35399,1.23068,1.18086,1.12287,1.03913,1.0011,0.97392
08-Feb-18,1.58705,1.42968,1.33877,1.39386,1.26044,1.20487,1.14417,1.05513,1.01213,0.98004
09-Feb-18,1.43919,1.31219,1.27583,1.37212,1.27281,1.21365,1.16088,1.06645,1.02134,0.9866
12-Feb-18,1.57471,1.43426,1.34528,1.40103,1.26665,1.21282,1.15696,1.06574,1.0207,0.98752
13-Feb-18,1.53801,1.40386,1.32765,1.38954,1.26257,1.21157,1.15518,1.06853,1.02361,0.98936
14-Feb-18,1.4992,1.36729,1.31041,1.38165,1.26112,1.21547,1.1521,1.0717,1.02643,0.99312
15-Feb-18,1.39451,1.31179,1.28239,1.35553,1.23966,1.20362,1.13969,1.06581,1.024,0.9928
16-Feb-18,1.31509,1.24997,1.23139,1.30819,1.20161,1.16966,1.11332,1.04763,1.0126,0.98083
20-Feb-18,1.27448,1.20562,1.19047,1.26737,1.1676,1.13741,1.07931,1.01755,0.98867,0.96136
21-Feb-18,1.20389,1.1314,1.12111,1.20157,1.09615,1.06274,1.00142,1.01013,0.98245,0.95521
22-Feb-18,1.21533,1.12798,1.10759,1.19294,1.09229,1.05766,1.04825,1.00748,0.98029,0.95293
23-Feb-18,1.2705,1.17214,1.14557,1.2358,1.13771,1.10379,1.07446,1.01349,0.98565,0.95794
26-Feb-18,1.25005,1.16495,1.14574,1.23643,1.13857,1.10408,1.07489,1.01414,0.98657,0.957
27-Feb-18,1.2409,1.18111,1.15515,1.24369,1.14404,1.11203,1.07373,1.0142,0.98562,0.95926
28-Feb-18,1.17461,1.17433,1.15785,1.23744,1.13897,1.11666,1.0712,1.01209,0.98297,0.95577
01-Mar-18,1.22593,1.1848,1.16839,1.25292,1.14659,1.11957,1.08355,1.02014,0.98954,0.96072
02-Mar-18,1.29751,1.21729,1.18994,1.27254,1.1603,1.13065,1.09309,1.02796,0.99591,0.96584
05-Mar-18,1.16478,1.16058,1.1848,1.27253,1.16205,1.12023,1.09708,1.03217,0.99938,0.96919
06-Mar-18,1.20381,1.17135,1.18114,1.26984,1.16154,1.13401,1.09718,1.03631,1.00523,0.97499
07-Mar-18,1.19356,1.1584,1.18363,1.27596,1.16993,1.1417,1.10723,1.0459,1.01488,0.98332
08-Mar-18,1.19005,1.15735,1.18283,1.27516,1.16972,1.1361,1.10405,1.04683,1.0158,0.98395
09-Mar-18,1.11457,1.10596,1.15056,1.24322,1.1416,1.12987,1.09561,1.0344,1.007,0.98952
12-Mar-18,1.06808,1.08583,1.13289,1.2254,1.12773,1.1183,1.08299,1.02515,1.00086,0.98594
13-Mar-18,1.01335,1.05653,1.09765,1.19033,1.09888,1.0771,1.06186,1.00805,0.98352,0.97209
14-Mar-18,1.044,1.08478,1.11295,1.19325,1.08813,1.08216,1.04919,1.00775,0.98274,0.97251
15-Mar-18,1.05236,1.08658,1.12146,1.21215,1.11714,1.09465,1.06317,1.0206,0.99284,0.97987
16-Mar-18,1.05903,1.09855,1.12517,1.21702,1.12276,1.10173,1.06907,1.02751,0.99934,0.97408
19-Mar-18,1.08532,1.12133,1.13308,1.22445,1.12907,1.10526,1.07022,1.02886,1.00297,0.97893
20-Mar-18,1.06603,1.10243,1.12178,1.21457,1.12277,1.10063,1.06427,1.02583,1.00027,0.97666
21-Mar-18,0.97213,1.05437,1.08769,1.18226,1.09719,1.08179,1.04997,1.01492,0.99071,0.96937
22-Mar-18,1.06182,1.06702,1.08743,1.17475,1.08011,1.07347,1.06028,1.01732,0.99341,0.97213
23-Mar-18,1.12607,1.10424,1.08697,1.1693,1.06385,1.04955,1.06825,1.02098,0.99563,0.97281
26-Mar-18,1.05846,1.07522,1.08757,1.17565,1.08181,1.07438,1.05025,1.01736,0.99232,0.98241
27-Mar-18,1.09713,1.10464,1.09696,1.19203,1.10046,1.08959,1.06821,1.03217,1.00371,0.9911
28-Mar-18,1.06927,1.08215,1.11247,1.19635,1.09338,1.08975,1.06213,1.02848,1.00242,0.99247
29-Mar-18,1.00469,1.04551,1.11104,1.19151,1.08445,1.08999,1.05043,1.02836,1.00238,0.99221
02-Apr-18,1.06671,1.09091,1.10157,1.19057,1.09284,1.08428,1.06283,1.03124,1.00608,0.97424
03-Apr-18,1.01677,1.05972,1.08397,1.17444,1.08147,1.07544,1.05276,1.02617,1.00201,0.97188
04-Apr-18,1.00309,1.04038,1.07238,1.16283,1.07159,1.06682,1.04466,1.01874,0.99471,0.96452
05-Apr-18,0.96865,1.01497,1.05268,1.14646,1.06005,1.05867,1.0439,1.01637,0.99229,0.96217
06-Apr-18,1.00272,1.04346,1.06127,1.15158,1.06092,1.05677,1.03845,1.01115,0.98963,0.9601
09-Apr-18,0.96208,1.01778,1.04529,1.1398,1.05488,1.05295,1.03607,1.00888,0.98781,0.95921
10-Apr-18,0.9454,0.99697,1.03672,1.12949,1.04492,1.04342,1.02608,1.00198,0.98198,0.95427
11-Apr-18,0.93018,0.97204,1.01775,1.11353,1.03526,1.03616,1.01847,0.99757,0.97944,0.95351
12-Apr-18,0.95599,0.98802,1.02557,1.11938,1.03986,1.03957,1.01708,0.99768,0.97879,0.95257
13-Apr-18,0.98099,0.9873,1.01896,1.11352,1.03618,1.03649,1.01198,0.9942,0.97635,0.95019
16-Apr-18,0.95884,0.97264,1.00358,1.10028,1.02803,1.02019,1.00279,0.98629,0.96874,0.94346
17-Apr-18,0.94256,0.94888,0.97681,1.06961,0.99842,0.99597,0.98271,0.96854,0.95395,0.93171
18-Apr-18,0.96547,0.95981,0.98432,1.07725,1.00581,1.00139,0.98069,0.96801,0.95334,0.93182
19-Apr-18,0.9812,0.98283,1.0082,1.10198,1.02626,1.01548,0.99171,0.97546,0.95744,0.9329
20-Apr-18,0.98158,0.99989,1.02781,1.12435,1.04609,1.03121,1.01615,0.98778,0.96605,0.93818
23-Apr-18,1.00008,1.02005,1.03902,1.13176,1.05032,1.03716,1.01995,0.99053,0.96824,0.94104
24-Apr-18,1.00122,1.02301,1.0422,1.13564,1.05353,1.03918,1.03076,0.99549,0.97592,0.95023
25-Apr-18,0.93269,0.9986,1.04909,1.14727,1.0602,1.05669,1.0558,1.00703,0.98571,0.95924
26-Apr-18,0.9669,1.00267,1.0396,1.13211,1.04878,1.04065,1.03205,0.99718,0.97871,0.95474
27-Apr-18,1.11172,1.12208,1.11752,1.199,1.1234,1.10889,1.07128,1.02406,0.96794,0.94632
30-Apr-18,1.04238,1.04368,1.05677,1.13869,1.06673,1.05811,1.02945,0.99475,0.95956,0.93923
01-May-18,1.06354,1.05863,1.06831,1.15137,1.07504,1.06598,1.03999,1.00368,0.96698,0.94512
02-May-18,1.0232,1.03737,1.04957,1.1311,1.0567,1.04932,1.02602,0.99576,0.96244,0.94302
03-May-18,1.0479,1.04561,1.05036,1.12954,1.05287,1.04502,1.02303,0.9943,0.96152,0.94233
04-May-18,1.04001,1.03553,1.04805,1.12751,1.05018,1.04317,1.02195,0.99313,0.95992,0.94013
07-May-18,0.9965,1.01256,1.04675,1.12608,1.04911,1.03974,1.01824,0.99,0.95799,0.93799
08-May-18,1.00049,1.01806,1.05808,1.13755,1.05963,1.0482,1.02147,0.99175,0.95979,0.93824
09-May-18,1.00069,1.02079,1.06088,1.14371,1.06728,1.05296,1.02615,0.99569,0.96261,0.93993
10-May-18,0.98752,1.00431,1.04807,1.13395,1.06234,1.04768,1.01927,0.98931,0.95695,0.93476
11-May-18,0.93989,0.96752,1.03991,1.12626,1.05427,1.04182,1.016,0.98737,0.9558,0.93438
14-May-18,0.94813,0.97504,1.03683,1.12069,1.04474,1.03966,1.01526,0.98678,0.95406,0.93288
15-May-18,1.04984,1.05036,1.08005,1.16054,1.07377,1.06361,1.03589,1.00112,0.96372,0.93879
16-May-18,1.05884,1.05783,1.09115,1.17013,1.08226,1.07355,1.04142,1.00539,0.96574,0.93931
17-May-18,1.06163,1.05252,1.09206,1.17779,1.09464,1.07695,1.04998,1.00872,0.96778,0.93967
18-May-18,1.01465,1.04343,1.08778,1.1736,1.09033,1.0739,1.05139,1.00907,0.96845,0.93949
21-May-18,1.00371,1.03665,1.08514,1.1731,1.09213,1.07599,1.05177,1.00999,0.9693,0.94081
22-May-18,0.9732,1.03175,1.08647,1.17599,1.09585,1.08148,1.05641,1.01497,0.97464,0.9463
23-May-18,0.93766,1.02837,1.07918,1.16824,1.08816,1.07421,1.05559,1.01105,0.97378,0.94579
24-May-18,0.95792,1.00996,1.06643,1.15655,1.07937,1.06725,1.04684,1.00565,0.96854,0.94221
25-May-18,0.98747,1.01845,1.07519,1.16836,1.08918,1.07506,1.05791,1.01308,0.97445,0.94696
29-May-18,1.15316,1.18313,1.18767,1.27424,1.16774,1.13434,1.11683,1.05648,1.00756,0.97175
30-May-18,1.079,1.1147,1.16378,1.24769,1.14694,1.12099,1.09371,1.04548,1.00146,0.97056
31-May-18,1.08771,1.11899,1.14258,1.24115,1.15584,1.1351,1.10902,1.05525,1.01051,0.9817
01-Jun-18,1.03022,1.0782,1.11048,1.21431,1.13793,1.12103,1.09389,1.04477,1.00411,0.97921
04-Jun-18,0.96253,1.04014,1.0831,1.19139,1.12384,1.1105,1.08449,1.03866,0.9987,0.97442
05-Jun-18,0.95654,1.0331,1.08153,1.1867,1.11575,1.10498,1.08582,1.04019,0.9998,0.97494
06-Jun-18,0.98174,1.0565,1.10333,1.20539,1.12816,1.11283,1.08872,1.04228,0.99932,0.97287
07-Jun-18,1.00868,1.06384,1.10825,1.21295,1.1378,1.11234,1.09629,1.0504,1.00586,0.9775
08-Jun-18,1.06638,1.09085,1.13791,1.23484,1.14897,1.12386,1.10769,1.05765,1.01253,0.98327
11-Jun-18,1.04087,1.08482,1.12794,1.22895,1.14882,1.12263,1.10352,1.05408,1.01034,0.98303
12-Jun-18,1.01788,1.04696,1.09658,1.199,1.12494,1.11138,1.0846,1.04062,0.99944,0.97473
13-Jun-18,0.99894,1.01574,1.06126,1.17006,1.10855,1.09759,1.06579,1.02772,0.98962,0.96785
14-Jun-18,1.0076,1.01167,1.05052,1.15471,1.09181,1.08259,1.05255,1.01591,0.97793,0.95526
15-Jun-18,1.03866,1.01339,1.04945,1.1508,1.08537,1.07893,1.04953,1.01332,0.97487,0.95227
18-Jun-18,1.00902,0.99796,1.04616,1.1479,1.08361,1.07787,1.05051,1.01372,0.97519,0.95248
19-Jun-18,1.02235,1.01759,1.05331,1.15477,1.08865,1.08162,1.05682,1.0183,0.97945,0.95492
20-Jun-18,1.00774,1.02316,1.06414,1.16667,1.09947,1.08893,1.05947,1.02071,0.98147,0.95715
21-Jun-18,1.04588,1.03687,1.07494,1.17498,1.10436,1.0918,1.06102,1.02116,0.98233,0.95816
22-Jun-18,1.01555,1.03373,1.06671,1.17099,1.10405,1.09204,1.05982,1.02033,0.98156,0.95783
25-Jun-18,0.99884,1.04489,1.08016,1.1836,1.11292,1.09565,1.06332,1.02182,0.9822,0.95776
26-Jun-18,0.9654,1.02053,1.06373,1.16722,1.09936,1.0908,1.06654,1.02597,0.98516,0.96043
27-Jun-18,1.03107,1.05403,1.08343,1.18758,1.11775,1.10462,1.07778,1.03398,0.99217,0.96358
28-Jun-18,1.0191,1.067,1.1092,1.21979,1.16353,1.21132,1.2235,1.18454,1.13172,1.08916
29-Jun-18,1.01425,1.05347,1.10135,1.21529,1.16254,1.20936,1.21871,1.184,1.13172,1.08945
02-Jul-18,0.99455,1.03484,1.09052,1.20502,1.15601,1.20553,1.21382,1.18016,1.12874,1.08766
03-Jul-18,1.00564,1.03423,1.08834,1.20364,1.15617,1.2069,1.21524,1.18212,1.13264,1.09325
05-Jul-18,1.01795,1.03053,1.09093,1.20828,1.16286,1.21386,1.2189,1.18665,1.13652,1.09695
06-Jul-18,0.99737,1.02067,1.08575,1.19951,1.14997,1.17912,1.19742,1.18383,1.13515,1.0967
09-Jul-18,0.97351,1.01893,1.08695,1.20037,1.15029,1.1788,1.19861,1.18402,1.13593,1.0983
10-Jul-18,0.97285,1.01696,1.08176,1.197,1.15047,1.17914,1.19688,1.18339,1.13692,1.10078
11-Jul-18,0.9835,1.02928,1.08202,1.19973,1.15524,1.20696,1.24346,1.24927,1.18546,1.14048
12-Jul-18,0.95872,0.99949,1.05759,1.17692,1.13694,1.18907,1.22465,1.23396,1.17039,1.12581
13-Jul-18,0.96865,1.00366,1.05795,1.1737,1.12999,1.18342,1.22161,1.22997,1.16532,1.11985
16-Jul-18,0.9402,0.99961,1.05502,1.16986,1.12699,1.1801,1.21705,1.22634,1.16224,1.11683
17-Jul-18,0.92169,0.98096,1.04476,1.1584,1.11591,1.17021,1.20811,1.22001,1.15623,1.11087
18-Jul-18,0.91997,0.98591,1.04557,1.15543,1.10978,1.16557,1.20635,1.21761,1.15363,1.10823
19-Jul-18,0.94677,0.98844,1.04923,1.15965,1.11325,1.16832,1.20854,1.218,1.15416,1.10883
20-Jul-18,0.9607,1.01312,1.07005,1.18002,1.12973,1.18278,1.22374,1.22289,1.16029,1.1143
23-Jul-18,0.98891,1.0418,1.08902,1.19769,1.14238,1.19122,1.22927,1.22885,1.16355,1.11868
24-Jul-18,0.97439,1.02044,1.07816,1.18958,1.139,1.18995,1.22687,1.21907,1.17281,1.1203
25-Jul-18,0.95206,1.00589,1.06432,1.17843,1.13208,1.18282,1.22091,1.21557,1.17095,1.11898
26-Jul-18,0.96956,1.01573,1.07302,1.18748,1.13973,1.18913,1.22446,1.22122,1.17398,1.12061
27-Jul-18,0.95836,1.00899,1.06852,1.18305,1.13582,1.18591,1.22481,1.22083,1.17392,1.12104
30-Jul-18,0.90424,0.9945,1.06932,1.1874,1.1439,1.1778,1.19543,1.20449,1.16566,1.12052
31-Jul-18,0.88927,0.97352,1.047,1.16624,1.12872,1.16677,1.18648,1.20056,1.16266,1.11893
01-Aug-18,0.89491,0.98772,1.06634,1.18147,1.13817,1.17555,1.19439,1.20627,1.16589,1.12035
02-Aug-18,0.90026,0.98326,1.06203,1.1796,1.13819,1.17515,1.19624,1.19888,1.16715,1.12135
03-Aug-18,0.89489,0.9868,1.06589,1.1828,1.13823,1.17627,1.20047,1.20215,1.1697,1.12248
06-Aug-18,0.88249,0.98286,1.06326,1.17954,1.13568,1.17385,1.20041,1.20989,1.16841,1.12076
07-Aug-18,0.89498,0.99052,1.06063,1.17674,1.13387,1.17335,1.19757,1.20856,1.16772,1.12082
08-Aug-18,0.88024,0.98933,1.05818,1.1755,1.13388,1.17308,1.19773,1.2086,1.16779,1.12087
09-Aug-18,0.88666,0.99467,1.05125,1.17011,1.13044,1.1712,1.19781,1.20895,1.16829,1.12135
10-Aug-18,0.95358,1.03075,1.08611,1.20064,1.15031,1.18666,1.21226,1.22089,1.17853,1.12971
13-Aug-18,0.94783,1.02576,1.08815,1.20324,1.15416,1.19069,1.21766,1.22561,1.18394,1.13562
14-Aug-18,0.92841,1.00967,1.07189,1.19116,1.14895,1.18716,1.21442,1.22515,1.18356,1.13537
15-Aug-18,0.96207,1.03345,1.09126,1.20501,1.15423,1.19052,1.21911,1.22902,1.18729,1.13834
16-Aug-18,0.95383,1.01516,1.08167,1.19913,1.15331,1.19055,1.2145,1.22676,1.18545,1.1374
17-Aug-18,0.9538,1.01784,1.08533,1.20058,1.15123,1.18948,1.21477,1.22646,1.18468,1.1364
20-Aug-18,0.9568,1.02187,1.09135,1.20562,1.1553,1.19164,1.21585,1.22732,1.18558,1.13726
21-Aug-18,0.93921,1.0163,1.08813,1.20224,1.15266,1.1895,1.21342,1.22513,1.18461,1.13711
22-Aug-18,0.92527,1.00723,1.0807,1.19937,1.15456,1.19222,1.22009,1.22793,1.18748,1.13994
23-Aug-18,0.93059,1.00592,1.08512,1.2054,1.16148,1.19838,1.2243,1.2294,1.18996,1.14155
24-Aug-18,0.94034,1.0051,1.07623,1.1955,1.15203,1.19301,1.22081,1.22681,1.18681,1.13822
27-Aug-18,0.9374,1.00224,1.07336,1.19383,1.15435,1.19204,1.2167,1.22313,1.18237,1.13393
28-Aug-18,0.94847,1.00762,1.08107,1.20231,1.16317,1.19971,1.22227,1.22859,1.18719,1.1405
29-Aug-18,0.95279,0.99801,1.0691,1.19158,1.15502,1.19366,1.21609,1.22385,1.18249,1.13467
30-Aug-18,0.90403,0.93942,0.99581,1.1398,1.1129,1.16912,1.2032,1.22647,1.1857,1.13754
31-Aug-18,0.86756,0.93113,0.99603,1.13927,1.10946,1.16801,1.20887,1.23049,1.19065,1.14279
04-Sep-18,0.85521,0.92254,0.98786,1.13663,1.11319,1.17064,1.21221,1.22393,1.19229,1.14468
05-Sep-18,0.82844,0.90518,0.97466,1.12688,1.10747,1.16744,1.21305,1.22435,1.19275,1.14471
06-Sep-18,0.835,0.90755,0.97566,1.12612,1.10466,1.16499,1.21254,1.22567,1.19412,1.14556
07-Sep-18,0.82341,0.88218,0.96557,1.11638,1.09763,1.16213,1.20718,1.21685,1.1944,1.14434
10-Sep-18,0.84731,0.90045,0.9636,1.11498,1.09812,1.1628,1.20456,1.22405,1.19317,1.14403
11-Sep-18,0.85507,0.90639,0.9673,1.11174,1.08889,1.15558,1.20007,1.22136,1.18908,1.13898
12-Sep-18,0.84593,0.89243,0.94805,1.09323,1.07509,1.14371,1.187,1.21208,1.18291,1.13585
13-Sep-18,0.81795,0.88562,0.94082,1.08458,1.0653,1.13529,1.18063,1.20557,1.17623,1.12895
14-Sep-18,0.86409,0.89813,0.955,1.09596,1.07221,1.14119,1.18347,1.20888,1.17778,1.12902
17-Sep-18,0.70635,0.82908,0.91726,1.07303,1.06318,1.13371,1.1805,1.20495,1.17347,1.1268
18-Sep-18,0.78351,0.8608,0.94699,1.09279,1.07214,1.13812,1.18162,1.20305,1.17113,1.1247
19-Sep-18,0.7675,0.8586,0.95159,1.09776,1.07571,1.14132,1.18871,1.20827,1.17499,1.12677
20-Sep-18,0.79962,0.86844,0.95241,1.09729,1.0756,1.14197,1.1854,1.20714,1.17441,1.12688
21-Sep-18,0.80748,0.86197,0.94253,1.08951,1.07186,1.14043,1.18419,1.2063,1.17373,1.12644
24-Sep-18,0.79155,0.87166,0.94841,1.09591,1.07845,1.14457,1.18554,1.20814,1.17534,1.12776
25-Sep-18,0.81251,0.87087,0.94876,1.09843,1.08296,1.14747,1.18462,1.20553,1.17303,1.12815
26-Sep-18,0.80431,0.86908,0.93638,1.0828,1.06955,1.13768,1.17823,1.20187,1.16992,1.12519
27-Sep-18,0.77057,0.85344,0.92258,1.07061,1.0605,1.1311,1.17484,1.19843,1.16637,1.12179
28-Sep-18,0.75345,0.85328,0.92061,1.07013,1.05851,1.1288,1.17581,1.19763,1.16532,1.12007
01-Oct-18,0.72179,0.82695,0.91839,1.06859,1.05847,1.12742,1.17555,1.19846,1.16604,1.12063
02-Oct-18,0.75118,0.84161,0.92195,1.07124,1.05905,1.12666,1.17343,1.1989,1.16711,1.12158
03-Oct-18,0.76693,0.86876,0.95768,1.10733,1.08667,1.15262,1.201,1.22188,1.184,1.13319
04-Oct-18,0.85458,0.91208,0.98514,1.13445,1.11071,1.17134,1.21288,1.23195,1.19258,1.14024
05-Oct-18,0.70786,0.84504,0.95598,1.11382,1.09615,1.17493,1.22082,1.23406,1.19309,1.13985
09-Oct-18,0.72075,0.83506,0.94569,1.10584,1.09203,1.17092,1.21523,1.22908,1.18846,1.13588
10-Oct-18,0.60034,0.77415,0.92687,1.09729,1.08328,1.17657,1.22397,1.2358,1.19715,1.14131
11-Oct-18,0.76806,0.8627,0.96117,1.11797,1.09798,1.17583,1.22238,1.23589,1.19928,1.14454
12-Oct-18,0.74488,0.8518,0.95532,1.11531,1.09771,1.17649,1.2258,1.23883,1.20011,1.14545
15-Oct-18,0.7152,0.83493,0.94286,1.10337,1.09012,1.17268,1.2266,1.23939,1.2013,1.14712
16-Oct-18,0.6954,0.81585,0.92886,1.09076,1.08041,1.16741,1.22598,1.23921,1.20254,1.14967
17-Oct-18,0.68174,0.80166,0.91626,1.08037,1.07381,1.16112,1.21827,1.23409,1.19728,1.14464
18-Oct-18,0.73818,0.82003,0.92478,1.08903,1.07879,1.16584,1.22625,1.23851,1.2,1.14589
19-Oct-18,0.73567,0.81699,0.91692,1.08182,1.07406,1.16125,1.22223,1.23841,1.19989,1.14598
22-Oct-18,0.73157,0.81469,0.92521,1.08474,1.07136,1.15987,1.22184,1.23841,1.19955,1.14574
23-Oct-18,0.74129,0.82443,0.88039,1.01533,0.9563,1.06365,1.14892,1.15407,1.15733,1.14762
24-Oct-18,0.75774,0.84695,0.90081,1.03906,0.97098,1.07256,1.15806,1.16173,1.16537,1.15434
25-Oct-18,0.74659,0.83681,0.8922,1.02889,0.96521,1.0704,1.15858,1.16302,1.16673,1.15614
26-Oct-18,0.79632,0.88501,0.92815,1.07106,0.99918,1.09667,1.18025,1.1769,1.17806,1.16793
29-Oct-18,0.76381,0.86755,0.92038,1.09535,1.06129,1.12521,1.13744,1.18441,1.18682,1.17749
30-Oct-18,0.76957,0.87845,0.9274,1.09096,1.03904,1.12157,1.17243,1.19045,1.19099,1.18035
31-Oct-18,0.7401,0.85492,0.91941,1.08434,1.03193,1.11574,1.16904,1.18779,1.19291,1.18254
01-Nov-18,0.72539,0.84715,0.91936,1.08352,1.02977,1.11459,1.16945,1.18815,1.19328,1.18289
02-Nov-18,0.75138,0.83207,0.93656,1.0971,1.03569,1.12046,1.17497,1.19278,1.19771,1.18756
05-Nov-18,0.73637,0.84153,0.91267,1.07946,1.02917,1.11491,1.16955,1.18795,1.19352,1.18471
06-Nov-18,0.72026,0.83842,0.91839,1.07492,1.01829,1.1063,1.16074,1.18237,1.18872,1.18133
07-Nov-18,0.68709,0.81227,0.88067,1.04025,0.9948,1.08372,1.13891,1.16791,1.17873,1.17494
08-Nov-18,0.68206,0.80659,0.88189,1.03466,0.98847,1.07684,1.12533,1.15894,1.17534,1.17274
09-Nov-18,0.70673,0.81795,0.88574,1.03792,0.99004,1.0754,1.1232,1.15882,1.17423,1.17102
13-Nov-18,0.66759,0.80612,0.88719,1.04572,0.99409,1.07708,1.13027,1.16208,1.17636,1.17181
14-Nov-18,0.6695,0.81317,0.8871,1.05325,1.00277,1.0857,1.14352,1.17144,1.18517,1.17951
15-Nov-18,0.63063,0.76462,0.84759,1.02501,0.96825,1.05282,1.15196,1.17825,1.18996,1.18205
16-Nov-18,0.68956,0.80315,0.88143,1.05932,0.99404,1.07548,1.17386,1.19559,1.2035,1.18984
19-Nov-18,0.73536,0.84898,0.91221,1.09025,1.02832,1.10471,1.18271,1.20523,1.21083,1.19641
20-Nov-18,0.73224,0.85487,0.93375,1.10525,1.04134,1.11628,1.18924,1.21071,1.2172,1.20392
21-Nov-18,0.71166,0.8629,0.92588,1.08123,1.02477,1.10623,1.18101,1.20318,1.21324,1.20249
23-Nov-18,0.79256,0.90277,0.96231,1.11304,1.05863,1.10584,1.187,1.20775,1.21646,1.20345
26-Nov-18,0.7087,0.85302,0.92639,1.07371,1.01459,1.09767,1.17573,1.19762,1.20968,1.20089
27-Nov-18,0.68877,0.83539,0.90539,1.06539,1.01711,1.10078,1.18078,1.20229,1.21206,1.20292
28-Nov-18,0.66798,0.82306,0.90216,1.05532,1.00179,1.08892,1.17381,1.19687,1.20605,1.19674
29-Nov-18,0.67074,0.82317,0.89711,1.04702,0.99346,1.08086,1.14707,1.19426,1.20446,1.1943
30-Nov-18,0.69879,0.8261,0.88784,1.04056,0.99092,1.08001,1.14595,1.1915,1.19932,1.18657
03-Dec-18,0.69106,0.8009,0.86948,1.02559,0.98189,1.06947,1.1324,1.18471,1.19368,1.18179
04-Dec-18,0.74912,0.809,0.87208,1.03221,0.99279,1.07849,1.13091,1.1808,1.18787,1.17418
06-Dec-18,0.78761,0.8504,0.90265,1.06157,1.0151,1.09903,1.15967,1.19195,1.19591,1.17883
07-Dec-18,0.78092,0.88294,0.93028,1.08699,1.03287,1.11074,1.17657,1.2027,1.20367,1.18363
10-Dec-18,0.77589,0.88787,0.94055,1.09629,1.04,1.11676,1.19742,1.20534,1.20578,1.1868
11-Dec-18,0.76829,0.86919,0.91465,1.07551,1.0285,1.10873,1.18695,1.19729,1.20101,1.18584
12-Dec-18,0.75824,0.86498,0.91467,1.0738,1.02604,1.10757,1.18377,1.19599,1.20028,1.18279
13-Dec-18,0.72354,0.84991,0.89842,1.05311,1.00217,1.08675,1.1725,1.18675,1.19037,1.17258
14-Dec-18,0.74408,0.84423,0.89514,1.05216,1.00291,1.0869,1.17654,1.18848,1.19159,1.17302
17-Dec-18,0.72411,0.84316,0.90105,1.05595,1.00348,1.08713,1.15021,1.18935,1.19301,1.17441
18-Dec-18,0.78288,0.8608,0.92829,1.08141,1.02092,1.10028,1.16258,1.1969,1.19847,1.17884
19-Dec-18,0.74786,0.84428,0.9178,1.06985,1.01196,1.0929,1.15446,1.19143,1.19206,1.17399
20-Dec-18,0.8464,0.92304,0.9731,1.10541,1.035,1.09195,1.15745,1.19524,1.19542,1.17736
