"Date","TY: 10 Yr Tsy Note Rolling Front Yield of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Clean Price of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Term Repo Rate","TY: 10 Yr Tsy Note Rolling Front Basis of CTD Bond","TY: 10 Yr Tsy Note Rolling Front BNOC of CTD Bond","TY: 10 Yr Tsy Note Rolling Front CTD Bond","TY: 10 Yr Tsy Note Rolling Front Factor of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Fwd Yld on CTD Bond","TY: 10 Yr Tsy Note Rolling Front Term RP to Delivery","TY: 10 Yr Tsy Note Rolling Front Term RP to Opt Expn","TY: 10 Yr Tsy Note Rolling Front CTD Bond if Ylds Fall","TY: 10 Yr Tsy Note Rolling Front CTD Bond if Yields Rise"
07-Oct-21,1.31431,110.19531,0.08868,0.64181,-0.00296,27808.28,0.8338,1.36188,N/A,0.08868,N/A,N/A
08-Oct-21,1.34668,109.95703,0.08595,0.61198,-0.00221,27808.28,0.8338,1.39327,N/A,0.08595,N/A,N/A
12-Oct-21,1.34783,109.94531,0.09279,0.60026,-0.0063,27808.28,0.8338,1.39327,N/A,0.09279,N/A,N/A
13-Oct-21,1.33819,110.00781,0.09303,0.59762,-0.00129,27808.28,0.8338,1.38346,N/A,0.09303,N/A,N/A
14-Oct-21,1.30469,110.23438,0.08929,0.58967,-0.00184,27808.28,0.8338,1.34817,N/A,0.08929,N/A,N/A
15-Oct-21,1.3713,109.76562,0.08463,0.56388,-0.00555,27808.28,0.8338,1.41489,N/A,0.08463,N/A,N/A
18-Oct-21,1.39818,109.57812,0.09447,0.54575,-0.016,27808.28,0.8338,1.44048,N/A,0.09447,N/A,N/A
19-Oct-21,1.42055,109.42188,0.08899,0.55886,0.00328,27808.28,0.8338,1.46611,N/A,0.08899,N/A,N/A
20-Oct-21,1.41372,109.46484,0.08658,0.53669,-0.01119,27808.28,0.8338,1.45625,N/A,0.08658,N/A,N/A
21-Oct-21,1.46947,109.08203,0.09572,0.53169,-0.00879,27808.28,0.8338,1.51356,N/A,0.09572,N/A,N/A
22-Oct-21,1.45182,109.19141,0.0923,0.51079,-0.00653,27808.28,0.8338,1.49377,N/A,0.0923,N/A,N/A
25-Oct-21,1.426,109.36328,0.09005,0.50027,-0.00762,27808.28,0.8338,1.46611,N/A,0.09005,N/A,N/A
26-Oct-21,1.41858,109.41016,0.08982,0.50806,0.00787,27808.28,0.8338,1.46019,N/A,0.08982,N/A,N/A
27-Oct-21,1.35268,109.85547,0.09306,0.48436,-0.00811,27808.28,0.8338,1.38934,N/A,0.09306,N/A,N/A
28-Oct-21,1.40488,109.49609,0.08938,0.47674,-0.00805,27808.28,0.8338,1.44245,N/A,0.08938,N/A,N/A
29-Oct-21,1.41133,109.44141,0.08488,0.46114,-0.00057,27808.28,0.8338,1.44836,N/A,0.08488,N/A,N/A
01-Nov-21,1.41886,109.38672,0.08132,0.44554,-0.00848,27808.28,0.8338,1.45428,N/A,0.08132,N/A,N/A
02-Nov-21,1.38036,109.64453,0.07656,0.44279,-0.00352,27808.28,0.8338,1.41489,N/A,0.07656,N/A,N/A
03-Nov-21,1.40686,109.46094,0.08425,0.42856,-0.01006,27808.28,0.8338,1.44048,N/A,0.08425,N/A,N/A
04-Nov-21,1.34023,109.91016,0.08599,0.42179,-0.00591,27808.28,0.8338,1.37169,N/A,0.08599,N/A,N/A
05-Nov-21,1.27783,110.32422,0.08545,0.40593,-0.00186,27808.28,0.8338,1.30712,N/A,0.08545,N/A,N/A
08-Nov-21,1.34144,109.88672,0.09143,0.41138,0.01126,27808.28,0.8338,1.37365,N/A,0.09143,N/A,N/A
09-Nov-21,1.27724,110.32031,0.09458,0.38899,-0.0063,27808.28,0.8338,1.30517,N/A,0.09458,N/A,N/A
10-Nov-21,1.41356,109.38672,0.08256,0.3804,0.00058,27808.28,0.8338,1.44442,N/A,0.08256,N/A,N/A
12-Nov-21,1.44092,109.19141,0.09594,0.35445,-0.00212,27808.28,0.8338,1.47006,N/A,0.09594,N/A,N/A
15-Nov-21,1.47059,108.98828,0.09091,0.34675,-0.00207,27808.28,0.8338,1.49971,N/A,0.09091,N/A,N/A
16-Nov-21,1.4852,108.88672,0.09385,0.34941,0.00834,27808.28,0.8338,1.51554,N/A,0.09385,N/A,N/A
17-Nov-21,1.45154,109.10938,0.07857,0.33756,0.00425,27808.28,0.8338,1.47994,N/A,0.07857,N/A,N/A
18-Nov-21,1.4365,109.20703,0.09913,0.33099,0.00543,27808.28,0.8338,1.46414,N/A,0.09913,N/A,N/A
19-Nov-21,1.40125,109.43359,0.10394,0.31002,0.00772,27808.28,0.8338,1.42669,N/A,0.10394,N/A,N/A
22-Nov-21,1.51135,108.69141,0.08483,0.29741,0.00284,27808.28,0.8338,1.53734,N/A,0.08483,N/A,N/A
23-Nov-21,1.53893,108.50401,0.03938,0.2924,0.00559,27808.28,0.8338,1.56513,N/A,0.03938,N/A,N/A
24-Nov-21,1.53445,108.52734,0,0.27665,0.00534,27808.28,0.8338,1.55917,N/A,0,N/A,N/A
26-Nov-21,1.36437,109.65625,N/A,0.28514,0.0371,27808.28,0.8338,1.38934,N/A,N/A,N/A,N/A
29-Nov-21,1.38356,109.52344,N/A,0.25655,0.01627,27808.28,0.8338,1.40506,N/A,N/A,N/A,N/A
30-Nov-21,1.32269,109.92969,N/A,0.2459,0.0143,27808.28,0.8338,1.3423,N/A,N/A,N/A,N/A
01-Dec-21,1.31228,109.99609,N/A,0.23414,0.01026,27808.28,0.8338,1.33056,N/A,N/A,N/A,N/A
02-Dec-21,1.3546,109.70703,N/A,0.21867,0.0025,27808.28,0.8338,1.37169,N/A,N/A,N/A,N/A
03-Dec-21,1.25735,110.35156,N/A,0.18574,-0.00726,27808.28,0.8338,1.27008,N/A,N/A,N/A,N/A
06-Dec-21,1.35469,109.69141,N/A,0.17699,-0.0083,27808.28,0.8338,1.36776,N/A,N/A,N/A,N/A
07-Dec-21,1.39258,109.43359,N/A,0.17974,0.00216,27808.28,0.8338,1.40702,N/A,N/A,N/A,N/A
08-Dec-21,1.40838,109.32422,N/A,0.16156,-0.0083,27808.28,0.8338,1.42079,N/A,N/A,N/A,N/A
09-Dec-21,1.38915,109.44922,N/A,0.15628,-0.00585,27808.28,0.8338,1.40113,N/A,N/A,N/A,N/A
10-Dec-21,1.38868,109.44141,N/A,0.13544,-0.00408,27808.28,0.8338,1.39916,N/A,N/A,N/A,N/A
13-Dec-21,1.34144,109.75391,N/A,0.09618,-0.03559,27808.28,0.8338,1.34622,N/A,N/A,N/A,N/A
14-Dec-21,1.36538,109.58984,N/A,0.11451,-0.00951,27808.28,0.8338,1.37365,N/A,N/A,N/A,N/A
15-Dec-21,1.38703,109.44141,N/A,0.08332,-0.03294,27808.28,0.8338,1.39131,N/A,N/A,N/A,N/A
16-Dec-21,1.31061,109.94922,N/A,0.08304,-0.02547,27808.28,0.8338,1.31493,N/A,N/A,N/A,N/A
17-Dec-21,1.30597,109.96875,N/A,0.05046,-0.0348,27808.28,0.8338,1.30712,N/A,N/A,N/A,N/A
20-Dec-21,1.30597,109.96484,N/A,0.04655,-0.03126,27808.28,0.8338,1.30712,N/A,N/A,N/A,N/A
21-Dec-21,1.38304,111.42188,0.11313,0.82238,-0.01675,31811.28,0.8471,1.44138,N/A,0.11313,N/A,N/A
22-Dec-21,1.36281,111.55859,0.11294,0.81351,-0.01724,31811.28,0.8471,1.41956,N/A,0.11294,N/A,N/A
23-Dec-21,1.39075,111.35938,0.10652,0.77312,-0.04961,31811.28,0.8471,1.44337,N/A,0.10652,N/A,N/A
24-Dec-21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27-Dec-21,1.386,111.375,0.11053,0.77551,-0.01329,31811.28,0.8471,1.44138,N/A,0.11053,N/A,N/A
28-Dec-21,1.38032,111.41016,0.11249,0.77095,-0.00936,31811.28,0.8471,1.43543,N/A,0.11249,N/A,N/A
29-Dec-21,1.42923,111.06641,0.10444,0.7581,-0.01377,31811.28,0.8471,1.48513,N/A,0.10444,N/A,N/A
30-Dec-21,1.40663,111.21875,0.1044,0.75162,-0.01205,31811.28,0.8471,1.46125,N/A,0.1044,N/A,N/A
31-Dec-21,1.39969,111.25391,0.10196,0.73383,-0.00447,31811.28,0.8471,1.4533,N/A,0.10196,N/A,N/A
03-Jan-22,1.52879,110.35938,0.10125,0.71287,-0.01997,31811.28,0.8471,1.58504,N/A,0.10125,N/A,N/A
04-Jan-22,1.54815,110.22266,0.10209,0.70851,-0.01582,31811.28,0.8471,1.60511,N/A,0.10209,N/A,N/A
05-Jan-22,1.60186,109.85156,0.10092,0.70802,0.01703,31811.28,0.8471,1.66144,N/A,0.10092,N/A,N/A
06-Jan-22,1.63973,109.58984,0.1046,0.71102,0.00341,31811.28,0.8471,1.70181,N/A,0.1046,N/A,N/A
07-Jan-22,1.67207,109.35938,0.10712,0.67909,-0.00147,31811.28,0.8471,1.73215,N/A,0.10712,N/A,N/A
10-Jan-22,1.69289,109.21484,0.10772,0.66692,-0.00567,31811.28,0.8471,1.75242,N/A,0.10772,N/A,N/A
11-Jan-22,1.66177,109.42202,0.10757,0.66232,-0.00284,31811.28,0.8471,1.72001,N/A,0.10757,N/A,N/A
12-Jan-22,1.63937,109.57031,0.10274,0.65178,-0.00484,31811.28,0.8471,1.69574,N/A,0.10274,N/A,N/A
13-Jan-22,1.62329,109.67578,0.1195,0.63813,-0.01096,31811.28,0.8471,1.67757,N/A,0.1195,N/A,N/A
14-Jan-22,1.69213,109.19531,0.10586,0.60768,-0.00815,31811.28,0.8471,1.74634,N/A,0.10586,N/A,N/A
18-Jan-22,1.79624,108.49219,0.11081,0.59283,-0.01289,31811.28,0.8471,1.85215,N/A,0.11081,N/A,N/A
19-Jan-22,1.75845,108.74219,0.11253,0.59134,-0.00583,31811.28,0.8471,1.8134,N/A,0.11253,N/A,N/A
20-Jan-22,1.7562,108.75391,0.11078,0.57659,-0.01201,31811.28,0.8471,1.80932,N/A,0.11078,N/A,N/A
21-Jan-22,1.68145,109.24609,0.10505,0.55258,-0.01062,31811.28,0.8471,1.73013,N/A,0.10505,N/A,N/A
24-Jan-22,1.65774,109.40234,0.10492,0.53676,-0.01846,31811.28,0.8471,1.70383,N/A,0.10492,N/A,N/A
25-Jan-22,1.70769,109.0625,0.10513,0.52781,-0.01888,31811.28,0.8471,1.75445,N/A,0.10513,N/A,N/A
26-Jan-22,1.78299,108.55469,0.11632,0.5362,-0.00191,31811.28,0.8471,1.83378,N/A,0.11632,N/A,N/A
27-Jan-22,1.76886,108.64578,0.09688,0.50818,-0.00634,31811.28,0.8471,1.81543,N/A,0.09688,N/A,N/A
28-Jan-22,1.73367,108.87109,0.08891,0.482,-0.02225,31811.28,0.8471,1.77678,N/A,0.08891,N/A,N/A
31-Jan-22,1.73258,108.875,0.09441,0.47267,-0.02328,31811.28,0.8471,1.77475,N/A,0.09441,N/A,N/A
01-Feb-22,1.74551,108.78516,0.0945,0.46224,-0.02665,31811.28,0.8471,1.78694,N/A,0.0945,N/A,N/A
02-Feb-22,1.71521,108.98438,0.0889,0.44969,-0.03062,31811.28,0.8471,1.75445,N/A,0.0889,N/A,N/A
03-Feb-22,1.77729,108.56641,0.09477,0.44203,-0.02971,31811.28,0.8471,1.81747,N/A,0.09477,N/A,N/A
04-Feb-22,1.89015,107.80859,0.09652,0.42543,-0.0206,31811.28,0.8471,1.93201,N/A,0.09652,N/A,N/A
07-Feb-22,1.87501,107.90554,0.09553,0.40325,-0.0342,31811.28,0.8471,1.91354,N/A,0.09553,N/A,N/A
08-Feb-22,1.91472,107.64062,0.09469,0.4163,-0.01258,31811.28,0.8471,1.95667,N/A,0.09469,N/A,N/A
09-Feb-22,1.89293,107.78125,0.10994,0.41132,-0.00897,31811.28,0.8471,1.93406,N/A,0.10994,N/A,N/A
10-Feb-22,2.02049,106.94141,0.1946,0.37887,-0.03287,31811.28,0.8471,2.05987,N/A,0.1946,N/A,N/A
11-Feb-22,1.94701,107.41406,0.14125,0.34856,-0.03743,31811.28,0.8471,1.98137,N/A,0.14125,N/A,N/A
14-Feb-22,1.99792,107.07812,0.08397,0.35676,-0.02066,31811.28,0.8471,2.03504,N/A,0.08397,N/A,N/A
15-Feb-22,2.03224,106.85156,0.09559,0.34197,-0.02688,31811.28,0.8471,2.06816,N/A,0.09559,N/A,N/A
16-Feb-22,2.02105,106.92188,0.08172,0.34611,-0.01417,31811.28,0.8471,2.0578,N/A,0.08172,N/A,N/A
17-Feb-22,1.94527,107.41406,0,0.32209,-0.02959,31811.28,0.8471,1.97725,N/A,0,N/A,N/A
18-Feb-22,1.91488,107.60156,N/A,0.29782,-0.01955,31811.28,0.8471,1.94433,N/A,N/A,N/A,N/A
22-Feb-22,1.94071,107.42969,N/A,0.29801,-0.01078,31811.28,0.8471,1.97107,N/A,N/A,N/A,N/A
23-Feb-22,1.96558,107.26447,N/A,0.29162,-0.0086,31811.28,0.8471,1.9958,N/A,N/A,N/A,N/A
24-Feb-22,1.94462,107.39844,N/A,0.26676,-0.02488,31811.28,0.8471,1.97107,N/A,N/A,N/A,N/A
25-Feb-22,1.97209,107.21094,N/A,0.26456,-0.00135,31811.28,0.8471,1.99992,N/A,N/A,N/A,N/A
28-Feb-22,1.81641,108.22656,N/A,0.26102,0.0037,31811.28,0.8471,1.84194,N/A,N/A,N/A,N/A
01-Mar-22,1.6564,109.28125,N/A,0.2436,-0.00513,31811.28,0.8471,1.67757,N/A,N/A,N/A,N/A
02-Mar-22,1.83626,108.08984,N/A,0.24343,0.00326,31811.28,0.8471,1.86032,N/A,N/A,N/A,N/A
03-Mar-22,1.8102,108.25781,N/A,0.19962,-0.03197,31811.28,0.8471,1.82766,N/A,N/A,N/A,N/A
04-Mar-22,1.68727,109.05859,N/A,0.17977,-0.018,31811.28,0.8471,1.70181,N/A,N/A,N/A,N/A
07-Mar-22,1.74885,108.64844,N/A,0.15346,-0.03711,31811.28,0.8471,1.76054,N/A,N/A,N/A,N/A
08-Mar-22,1.86445,107.88672,N/A,0.15942,-0.02386,31811.28,0.8471,1.87872,N/A,N/A,N/A,N/A
09-Mar-22,1.93833,107.40234,N/A,0.16478,-0.01111,31811.28,0.8471,1.95461,N/A,N/A,N/A,N/A
10-Mar-22,2.00479,106.96875,N/A,0.15473,-0.01537,31811.28,0.8471,2.02057,N/A,N/A,N/A,N/A
11-Mar-22,2.01867,106.87109,N/A,0.12326,-0.02206,31811.28,0.8471,2.0309,N/A,N/A,N/A,N/A
14-Mar-22,2.15884,105.96875,N/A,0.12096,-0.01582,31811.28,0.8471,2.17215,N/A,N/A,N/A,N/A
15-Mar-22,2.17869,105.83984,N/A,0.11117,-0.01706,31811.28,0.8471,2.19095,N/A,N/A,N/A,N/A
16-Mar-22,2.23544,105.47656,N/A,0.05232,-0.05742,31811.28,0.8471,2.2391,N/A,N/A,N/A,N/A
17-Mar-22,2.22404,105.54688,N/A,0.06969,-0.03221,31811.28,0.8471,2.23072,N/A,N/A,N/A,N/A
18-Mar-22,2.18553,105.78516,N/A,0.05649,-0.02217,31811.28,0.8471,2.19095,N/A,N/A,N/A,N/A
21-Mar-22,2.37377,104.59375,N/A,0.02984,-0.04102,31811.28,0.8471,2.37604,N/A,N/A,N/A,N/A
22-Mar-22,2.42697,101.25,0.59104,0.53363,-0.00964,25802.29,0.8205,2.50674,N/A,0.59104,N/A,N/A
23-Mar-22,2.37479,101.58203,0.57877,0.54515,0.00989,25802.29,0.8205,2.45426,N/A,0.57877,N/A,N/A
24-Mar-22,2.40227,101.40625,0.57053,0.54885,0.02051,25802.29,0.8205,2.48363,N/A,0.57053,N/A,N/A
25-Mar-22,2.58179,100.26953,0.57771,0.54032,0.0306,25802.29,0.8205,2.66958,N/A,0.57771,N/A,N/A
28-Mar-22,2.5625,100.39062,0.59172,0.53321,0.02792,25802.29,0.8205,2.64833,N/A,0.59172,N/A,N/A
29-Mar-22,2.4844,100.88281,0.54311,0.51259,0.01614,25802.29,0.8205,2.56364,N/A,0.54311,N/A,N/A
30-Mar-22,2.44299,101.14453,0.53266,0.53072,0.04123,25802.29,0.8205,2.52358,N/A,0.53266,N/A,N/A
31-Mar-22,2.41151,101.34375,0.53242,0.52481,0.04012,25802.29,0.8205,2.48993,N/A,0.53242,N/A,N/A
01-Apr-22,2.49857,100.7917,0.52024,0.4984,0.02944,25802.29,0.8205,2.57631,N/A,0.52024,N/A,N/A
04-Apr-22,2.51879,100.66406,0.55067,0.48614,0.03,25802.29,0.8205,2.59534,N/A,0.55067,N/A,N/A
05-Apr-22,2.67424,99.69141,0.54784,0.47501,0.02354,25802.29,0.8205,2.75489,N/A,0.54784,N/A,N/A
06-Apr-22,2.70507,99.5,0.53597,0.47591,0.03442,25802.29,0.8205,2.78701,N/A,0.53597,N/A,N/A
07-Apr-22,2.72526,99.375,0.55231,0.46629,0.03124,25802.29,0.8205,2.80632,N/A,0.55231,N/A,N/A
08-Apr-22,2.7861,99,0.5723,0.43744,0.01796,25802.29,0.8205,2.86439,N/A,0.5723,N/A,N/A
11-Apr-22,2.83699,98.6875,0.58471,0.43262,0.02047,25802.29,0.8205,2.91621,N/A,0.58471,N/A,N/A
12-Apr-22,2.73934,99.28906,0.51834,0.41881,0.01133,25802.29,0.8205,2.81276,N/A,0.51834,N/A,N/A
13-Apr-22,2.69768,99.54688,0.61791,0.43304,0.02792,25802.29,0.8205,2.77201,N/A,0.61791,N/A,N/A
14-Apr-22,2.81704,98.8125,0.63821,0.40378,0.03035,25802.29,0.8205,2.89028,N/A,0.63821,23404.29,N/A
18-Apr-22,2.86114,98.54302,0.63363,0.37789,0.00804,25802.29,0.8205,2.93135,N/A,0.63363,23404.29,N/A
19-Apr-22,2.93047,98.12109,0.62756,0.39185,0.02866,25802.29,0.8205,3.00515,N/A,0.62756,27804.29,N/A
20-Apr-22,2.87925,98.43359,0.6459,0.38384,0.02882,25802.29,0.8205,2.95085,N/A,0.6459,N/A,N/A
21-Apr-22,2.98392,97.79839,0.67238,0.36401,0.02156,25802.29,0.8205,3.05528,N/A,0.67238,27804.29,N/A
22-Apr-22,2.96131,97.9375,0.67329,0.34928,0.02583,25802.29,0.8205,3.0291,N/A,0.67329,27804.29,N/A
25-Apr-22,2.87265,98.47656,0.66691,0.33707,0.01925,25802.29,0.8205,2.93568,N/A,0.66691,N/A,N/A
26-Apr-22,2.81383,98.83594,0.67382,0.33748,0.02564,25802.29,0.8205,2.87517,N/A,0.67382,23405.29,N/A
27-Apr-22,2.84718,98.63281,0.63814,0.33948,0.03117,25802.29,0.8205,2.90972,N/A,0.63814,23405.29,N/A
28-Apr-22,2.90763,98.26562,0.78244,0.33126,0.04011,25802.29,0.8205,2.97038,N/A,0.78244,N/A,N/A
29-Apr-22,2.94085,98.06641,0.79886,0.2987,0.02608,25802.29,0.8205,2.99862,N/A,0.79886,27805.29,N/A
02-May-22,3.05448,97.38281,0.7959,0.28177,0.01147,25802.29,0.8205,3.11216,N/A,0.7959,30005.29,N/A
03-May-22,3.0299,97.53125,0.78319,0.28918,0.02662,25802.29,0.8205,3.08807,N/A,0.78319,30005.29,N/A
04-May-22,2.94443,98.04688,0.76072,0.27917,0.01853,25802.29,0.8205,2.99862,N/A,0.76072,27805.29,N/A
05-May-22,3.09413,97.14844,0.80072,0.27816,0.02234,25802.29,0.8205,3.15167,N/A,0.80072,30005.29,N/A
06-May-22,3.132,96.92578,0.81777,0.27344,0.02857,25802.29,0.8205,3.18908,N/A,0.81777,30005.29,N/A
09-May-22,3.08174,97.22656,0.81309,0.25372,0.01275,25802.29,0.8205,3.13409,N/A,0.81309,30005.29,N/A
10-May-22,3.00099,97.71094,0.75252,0.25092,0.01545,25802.29,0.8205,3.05091,N/A,0.75252,N/A,N/A
11-May-22,2.93683,98.09766,0.86352,0.24021,0.00932,25802.29,0.8205,2.9834,N/A,0.86352,N/A,N/A
12-May-22,2.83746,98.69922,0.60531,0.23922,0.01085,25802.29,0.8205,2.88164,N/A,0.60531,N/A,N/A
13-May-22,2.95288,98.00391,0.78354,0.22338,0.00794,25802.29,0.8205,2.99645,N/A,0.78354,N/A,N/A
16-May-22,2.88621,98.40625,0.81846,0.21548,0.01023,25802.29,0.8205,2.92702,N/A,0.81846,N/A,N/A
17-May-22,2.99806,97.73438,0.81526,0.21026,0.00864,25802.29,0.8205,3.04,N/A,0.81526,N/A,N/A
18-May-22,2.91752,98.21875,0.84437,0.22028,0.02513,25802.29,0.8205,2.95953,N/A,0.84437,N/A,N/A
19-May-22,2.88133,98.4375,0,0.22109,0.03194,25802.29,0.8205,2.9227,N/A,0,N/A,N/A
20-May-22,2.82986,98.75,N/A,0.18744,0.01358,25802.29,0.8205,2.86439,N/A,N/A,N/A,N/A
23-May-22,2.90573,98.29297,N/A,0.17912,0.00763,25802.29,0.8205,2.94001,N/A,N/A,N/A,N/A
24-May-22,2.79902,98.9375,N/A,0.16981,0.00728,25802.29,0.8205,2.82995,N/A,N/A,N/A,N/A
25-May-22,2.77008,99.11328,N/A,0.16611,0.00918,25802.29,0.8205,2.79988,N/A,N/A,N/A,N/A
26-May-22,2.76897,99.12039,N/A,0.17322,0.02475,25802.29,0.8205,2.79988,N/A,N/A,N/A,N/A
27-May-22,2.78908,99,N/A,0.14257,0.00936,25802.29,0.8205,2.81491,N/A,N/A,N/A,N/A
31-May-22,2.8773,98.46875,N/A,0.13695,0.00494,25802.29,0.8205,2.90324,N/A,N/A,N/A,N/A
01-Jun-22,2.98707,97.8125,N/A,0.13454,0.00574,25802.29,0.8205,3.01385,N/A,N/A,N/A,N/A
02-Jun-22,2.95708,97.99219,N/A,0.12192,-0.00522,25802.29,0.8205,2.98123,N/A,N/A,N/A,N/A
03-Jun-22,2.99353,97.77734,N/A,0.09938,-0.0163,25802.29,0.8205,3.01385,N/A,N/A,N/A,N/A
06-Jun-22,3.07733,97.28125,N/A,0.09046,-0.00752,25802.29,0.8205,3.09682,N/A,N/A,N/A,N/A
07-Jun-22,3.00828,97.69141,N/A,0.09037,-0.00354,25802.29,0.8205,3.02692,N/A,N/A,N/A,N/A
08-Jun-22,3.0572,97.40234,N/A,0.08335,-0.00745,25802.29,0.8205,3.07495,N/A,N/A,N/A,N/A
09-Jun-22,3.08381,97.24609,N/A,0.08095,-0.00878,25802.29,0.8205,3.10121,N/A,N/A,N/A,N/A
10-Jun-22,3.24419,96.30859,N/A,0.05369,-0.02351,25802.29,0.8205,3.25754,N/A,N/A,N/A,N/A
13-Jun-22,3.46449,95.03516,N/A,0.02382,-0.05013,25802.29,0.8205,3.47387,N/A,N/A,N/A,N/A
14-Jun-22,3.58438,94.35156,N/A,0.0197,-0.05058,25802.29,0.8205,3.59342,N/A,N/A,N/A,N/A
15-Jun-22,3.4808,94.94531,N/A,0.02372,-0.04272,25802.29,0.8205,3.4896,N/A,N/A,N/A,N/A
16-Jun-22,3.38668,95.48828,N/A,0.02823,-0.01408,25802.29,0.8205,3.39544,N/A,N/A,N/A,N/A
17-Jun-22,3.33775,95.77734,N/A,0.03525,0.00604,25802.29,0.8205,3.34636,N/A,N/A,N/A,N/A
21-Jun-22,3.40054,96.80762,1.97905,0.25618,0.02503,27804.29,0.8338,3.46498,N/A,1.97905,31406.29,23405.29
22-Jun-22,3.2421,97.75781,1.94789,0.2423,0.01296,27804.29,0.8338,3.29759,N/A,1.94789,31806.29,23405.29
23-Jun-22,3.14591,98.33979,1.96651,0.23801,0.01258,27804.29,0.8338,3.19672,N/A,1.96651,30006.29,23405.29
24-Jun-22,3.1927,98.05859,2.02792,0.21738,-0.00417,27804.29,0.8338,3.24147,N/A,2.02792,31806.29,23405.29
27-Jun-22,3.26745,97.60938,1.97299,0.21111,0.00577,27804.29,0.8338,3.31785,N/A,1.97299,31806.29,23405.29
28-Jun-22,3.28346,97.51422,1.97055,0.20715,0.00455,27804.29,0.8338,3.33363,N/A,1.97055,N/A,23405.29
29-Jun-22,3.17232,98.18359,1.95005,0.19907,-0.01392,27804.29,0.8338,3.21684,N/A,1.95005,31808.29,23405.29
30-Jun-22,3.03076,99.04297,2.02185,0.21161,0.00237,27804.29,0.8338,3.07214,N/A,2.02185,27808.29,23405.29
01-Jul-22,2.93504,99.62891,1.99065,0.18523,-0.01285,27804.29,0.8338,2.96839,N/A,1.99065,27808.29,23405.29
05-Jul-22,2.85114,100.14453,2.01737,0.15367,-0.0107,27804.29,0.8338,2.87629,N/A,2.01737,23408.29,23405.29
06-Jul-22,2.96765,99.42969,2.03188,0.1684,0.00942,27804.29,0.8338,2.99922,N/A,2.03188,27808.29,23405.29
07-Jul-22,3.07681,98.76562,2.05911,0.15575,0.00271,27804.29,0.8338,3.10985,N/A,2.05911,30008.29,23405.29
08-Jul-22,3.16697,98.22266,2.07581,0.14693,0.00533,27804.29,0.8338,3.20119,N/A,2.07581,30008.29,23405.29
11-Jul-22,3.06161,98.85938,2.10597,0.1583,0.0236,27804.29,0.8338,3.09431,N/A,2.10597,30008.29,23405.29
12-Jul-22,3.02561,99.07812,2.1121,0.14254,0.01231,27804.29,0.8338,3.05443,N/A,2.1121,27808.29,23405.29
13-Jul-22,2.99481,99.26562,2.1966,0.10857,0.01882,27804.29,0.8338,3.01687,N/A,2.1966,27808.29,23405.29
14-Jul-22,3.05149,98.92188,2.20255,0.11657,0.01412,27804.29,0.8338,3.07657,N/A,2.20255,27808.29,23405.29
15-Jul-22,3.03103,99.04688,2.19466,0.12432,0.02032,27804.29,0.8338,3.05664,N/A,2.19466,N/A,23405.29
18-Jul-22,3.05884,98.87891,2.21345,0.09966,-0.00321,27804.29,0.8338,3.08101,N/A,2.21345,N/A,23405.29
19-Jul-22,3.12954,98.45312,2.26212,0.09078,-0.01414,27804.29,0.8338,3.15211,N/A,2.26212,30008.29,23405.29
20-Jul-22,3.15499,98.30078,2.32622,0.09477,-0.00281,27804.29,0.8338,3.17886,N/A,2.32622,N/A,23405.29
21-Jul-22,3.0003,99.23438,2.37174,0.09034,0.0055,27804.29,0.8338,3.01907,N/A,2.37174,N/A,23405.29
22-Jul-22,2.86564,100.05469,2.3391,0.08988,0.01011,27804.29,0.8338,2.88067,N/A,2.3391,N/A,23405.29
25-Jul-22,2.89951,99.84786,2.39696,0.07848,-0.0022,27804.29,0.8338,2.9135,N/A,2.39696,N/A,23405.29
26-Jul-22,2.87202,100.01562,2.41905,0.07688,-0.00304,27804.29,0.8338,2.88504,N/A,2.41905,N/A,23405.29
27-Jul-22,2.79544,100.48438,2.4003,0.07662,-0.00135,27804.29,0.8338,2.80651,N/A,2.4003,N/A,23405.29
28-Jul-22,2.71921,100.95312,2.35136,0.07635,0.00817,27804.29,0.8338,2.72839,N/A,2.35136,N/A,23405.29
29-Jul-22,2.69876,101.07812,2.34567,0.07107,0.0062,27804.29,0.8338,2.70676,N/A,2.34567,N/A,23405.29
01-Aug-22,2.66896,101.26172,2.33641,0.07227,0.00899,27804.29,0.8338,2.67654,N/A,2.33641,N/A,23405.29
02-Aug-22,2.83697,100.22937,2.33103,0.06915,0.00691,27804.29,0.8338,2.8479,N/A,2.33103,N/A,23405.29
03-Aug-22,2.84573,100.17578,2.34641,0.04161,-0.02029,27804.29,0.8338,2.85227,N/A,2.34641,N/A,23405.29
04-Aug-22,2.75441,100.73438,2.33357,0.06605,0.01061,27804.29,0.8338,2.76306,N/A,2.33357,N/A,23405.29
05-Aug-22,2.94156,99.59375,2.33292,0.05887,0.00654,27804.29,0.8338,2.953,N/A,2.33292,N/A,23405.29
08-Aug-22,2.87587,99.99219,2.3306,0.05344,-0.00343,27804.29,0.8338,2.88504,N/A,2.3306,N/A,23405.29
