"Date","1 Month 10 Years Payer ATMF Implied BP Vol","3 Month 10 Years Payer ATMF Implied BP Vol","6 Month 10 Years Payer ATMF Implied BP Vol","9 Month 10 Years Payer ATMF Implied BP Vol","1 Year 10 Years Payer ATMF Implied BP Vol","18 Month 10 Years Payer ATMF Implied BP Vol","2 Years 10 Years Payer ATMF Implied BP Vol","3 Years 10 Years Payer ATMF Implied BP Vol","4 Years 10 Years Payer ATMF Implied BP Vol","5 Years 10 Years Payer ATMF Implied BP Vol"
13-Apr-21,4.74557,4.89487,5.01216,5.01942,5.00459,4.9898,4.97185,4.88868,4.77286,4.66343
14-Apr-21,4.68097,4.87444,5.03008,5.05678,5.04257,5.02046,4.99549,4.91235,4.79259,4.67921
15-Apr-21,4.67959,4.86892,5.01445,5.03208,5.01112,4.98908,4.96719,4.8808,4.76893,4.66344
16-Apr-21,4.88213,4.96837,5.05245,5.06264,5.03781,5.01029,4.98297,4.89653,4.78473,4.67925
19-Apr-21,4.87015,4.94636,5.02899,5.03999,5.01899,5.0007,4.98296,4.89665,4.78441,4.67924
20-Apr-21,4.92824,4.96115,5.00888,5.0164,5.00276,4.99282,4.98312,4.89665,4.78441,4.67925
21-Apr-21,4.72167,4.79162,4.87733,4.90091,4.90355,4.91191,4.92,4.87298,4.78447,4.69506
22-Apr-21,4.6797,4.76441,4.84286,4.86758,4.87593,4.88229,4.88844,4.84931,4.77293,4.69506
23-Apr-21,4.71493,4.76865,4.81749,4.84266,4.857,4.86093,4.86477,4.82564,4.74926,4.67139
26-Apr-21,4.65524,4.72325,4.78677,4.81567,4.83332,4.84128,4.84899,4.8138,4.74137,4.6635
27-Apr-21,4.62219,4.70754,4.77907,4.82236,4.82945,4.83136,4.82965,4.80297,4.73348,4.65561
28-Apr-21,4.55833,4.69526,4.77235,4.81786,4.82999,4.83783,4.83751,4.81083,4.74137,4.6635
29-Apr-21,4.52356,4.70251,4.75882,4.81027,4.82728,4.84066,4.8484,4.8187,4.74902,4.67119
30-Apr-21,4.53804,4.69882,4.75542,4.80574,4.82684,4.83802,4.84841,4.8214,4.74904,4.66922
03-May-21,4.48533,4.6697,4.742,4.79927,4.8242,4.83711,4.84858,4.82165,4.75296,4.67884
04-May-21,4.57248,4.66887,4.75977,4.80793,4.81997,4.83499,4.84899,4.82146,4.75692,4.68674
05-May-21,4.58077,4.68323,4.77557,4.80201,4.81331,4.83158,4.84899,4.82149,4.76481,4.695
06-May-21,4.6739,4.78259,4.82391,4.84358,4.859,4.86995,4.88055,4.86883,4.81238,4.7424
07-May-21,4.49239,4.66393,4.73314,4.76429,4.78598,4.80988,4.83321,4.83353,4.78871,4.72662
10-May-21,4.36755,4.57729,4.71091,4.75155,4.78532,4.81792,4.84899,4.84931,4.80449,4.75029
11-May-21,4.53236,4.73255,4.80555,4.83055,4.85552,4.87238,4.88844,4.88087,4.82816,4.77396
12-May-21,4.61538,4.8271,4.87879,4.89372,4.91231,4.92824,4.94367,4.9361,4.85972,4.78185
13-May-21,4.54135,4.75007,4.8331,4.85358,4.88694,4.90758,4.92789,4.92032,4.84394,4.76607
14-May-21,4.46847,4.69001,4.79004,4.81666,4.85231,4.88629,4.92,4.91622,4.84394,4.76607
17-May-21,4.51895,4.67263,4.78014,4.82083,4.84791,4.87651,4.90422,4.90044,4.83211,4.75818
18-May-21,4.47899,4.64749,4.75928,4.80115,4.82911,4.86727,4.90422,4.90044,4.83605,4.76607
19-May-21,4.62874,4.7295,4.81707,4.84792,4.87047,4.89559,4.91991,4.91622,4.85183,4.78185
20-May-21,4.42941,4.6217,4.76392,4.81354,4.84392,4.88224,4.91989,4.91622,4.85183,4.78185
21-May-21,4.3562,4.597,4.76114,4.82274,4.8663,4.90502,4.94356,4.92403,4.85177,4.78183
24-May-21,4.22644,4.51691,4.7086,4.78536,4.83822,4.88785,4.93568,4.92411,4.85972,4.79763
25-May-21,4.14763,4.40837,4.6241,4.71928,4.78183,4.84357,4.90422,4.90043,4.84394,4.78185
26-May-21,4.10931,4.36085,4.58212,4.68622,4.75305,4.80542,4.85682,4.86888,4.81633,4.75818
27-May-21,4.24265,4.41363,4.60976,4.70667,4.76862,4.80486,4.8411,4.8531,4.80055,4.7424
28-May-21,4.21358,4.35817,4.52946,4.61997,4.67822,4.72004,4.7622,4.7742,4.72165,4.65561
01-Jun-21,4.1411,4.31796,4.48867,4.57701,4.6342,4.65497,4.67541,4.66532,4.63092,4.56882
02-Jun-21,4.22261,4.29702,4.45085,4.53203,4.59349,4.61867,4.64385,4.63376,4.60725,4.55304
03-Jun-21,4.26576,4.36617,4.496,4.55225,4.61101,4.63938,4.66752,4.65743,4.62303,4.56093
04-Jun-21,3.94181,4.16347,4.34263,4.43138,4.49415,4.53762,4.58074,4.57853,4.55991,4.51359
07-Jun-21,3.90805,4.0927,4.26406,4.3539,4.42171,4.46607,4.50973,4.51541,4.50468,4.46625
08-Jun-21,3.92666,4.11429,4.26469,4.34702,4.41207,4.46526,4.51762,4.51935,4.50468,4.46625
09-Jun-21,4.1264,4.26966,4.36941,4.42152,4.46904,4.51341,4.55707,4.54302,4.52835,4.48992
10-Jun-21,3.90133,4.17745,4.32313,4.37285,4.43422,4.48023,4.52551,4.51935,4.50862,4.47414
11-Jun-21,4.15371,4.35547,4.43418,4.4575,4.49533,4.53028,4.56496,4.54302,4.5244,4.48992
14-Jun-21,4.19874,4.40693,4.47732,4.50353,4.53541,4.57814,4.62018,4.59431,4.55991,4.51359
15-Jun-21,4.14135,4.36224,4.44037,4.47899,4.50877,4.55688,4.6044,4.59036,4.55991,4.51359
16-Jun-21,4.25426,4.50871,4.57995,4.58767,4.60743,4.63772,4.66752,4.66137,4.62303,4.56882
17-Jun-21,4.34572,4.54457,4.58379,4.58618,4.58409,4.61023,4.63592,4.62587,4.59147,4.53726
18-Jun-21,4.71651,4.75895,4.7095,4.68192,4.6555,4.66159,4.66745,4.64954,4.61514,4.56093
21-Jun-21,4.657,4.73627,4.69366,4.6692,4.64551,4.65257,4.65951,4.64106,4.6028,4.55312
22-Jun-21,4.368,4.50298,4.51742,4.52289,4.5322,4.53744,4.54843,4.55837,4.53178,4.49
23-Jun-21,4.24415,4.41791,4.41913,4.43019,4.44535,4.45067,4.46221,4.47948,4.46473,4.43437
24-Jun-21,4.24415,4.42396,4.41442,4.41951,4.43616,4.45367,4.47017,4.48738,4.46474,4.42649
25-Jun-21,4.31956,4.50484,4.49154,4.47981,4.48077,4.47946,4.47805,4.48777,4.46506,4.4189
28-Jun-21,4.12959,4.36088,4.40012,4.39768,4.39421,4.40857,4.42294,4.43268,4.41785,4.37152
29-Jun-21,4.20367,4.37108,4.41115,4.4051,4.39866,4.40745,4.42286,4.43266,4.41785,4.37152
30-Jun-21,4.30117,4.43006,4.42493,4.39804,4.3806,4.37812,4.37557,4.38534,4.37051,4.3242
01-Jul-21,4.31191,4.48122,4.47577,4.46205,4.43377,4.42045,4.40712,4.40112,4.36656,4.30056
02-Jul-21,4.00202,4.29041,4.35708,4.37494,4.3639,4.34821,4.33217,4.32618,4.30742,4.24928
06-Jul-21,4.0566,4.25059,4.31135,4.32982,4.3193,4.30587,4.29275,4.29464,4.27586,4.22561
07-Jul-21,4.32905,4.39689,4.39527,4.37289,4.35059,4.33941,4.32841,4.33015,4.30742,4.25322
08-Jul-21,4.48883,4.51783,4.45046,4.41617,4.39619,4.38597,4.37575,4.35382,4.31531,4.25717
09-Jul-21,4.50942,4.5261,4.46124,4.42437,4.40442,4.39014,4.37575,4.34593,4.30348,4.24138
12-Jul-21,4.46577,4.49262,4.45767,4.434,4.4162,4.39981,4.38363,4.33804,4.29559,4.24139
13-Jul-21,4.38396,4.5032,4.46235,4.4548,4.42773,4.40548,4.38365,4.33804,4.29559,4.24139
14-Jul-21,4.22994,4.39568,4.40545,4.39515,4.38374,4.37968,4.37573,4.33015,4.28771,4.2335
15-Jul-21,4.32511,4.4584,4.43081,4.4023,4.38439,4.37611,4.36783,4.32227,4.28376,4.24139
16-Jul-21,4.40129,4.50762,4.46825,4.43275,4.41033,4.3931,4.37572,4.32225,4.28376,4.24927
19-Jul-21,4.7723,4.74597,4.6067,4.53317,4.47795,4.45252,4.42701,4.37355,4.33504,4.3045
20-Jul-21,4.85503,4.82211,4.6468,4.55723,4.4887,4.45788,4.42704,4.36566,4.32715,4.29661
21-Jul-21,4.82977,4.7976,4.62606,4.54052,4.47402,4.44264,4.41126,4.35777,4.31926,4.28873
22-Jul-21,4.81499,4.77628,4.60858,4.52439,4.4586,4.4312,4.40337,4.34988,4.31137,4.28084
23-Jul-21,4.89705,4.82201,4.64396,4.55109,4.48284,4.45138,4.41915,4.36566,4.32321,4.28873
26-Jul-21,4.97658,4.89276,4.70565,4.60002,4.52292,4.48667,4.45071,4.38933,4.33899,4.29662
27-Jul-21,5.10325,4.8571,4.70618,4.59291,4.51749,4.48793,4.4586,4.40511,4.36266,4.32029
28-Jul-21,4.79228,4.70454,4.59853,4.50172,4.45066,4.44186,4.43321,4.37986,4.33741,4.29504
29-Jul-21,4.75431,4.67022,4.58904,4.50032,4.45384,4.44738,4.44109,4.38775,4.3453,4.30293
30-Jul-21,4.72113,4.65755,4.59018,4.5045,4.45379,4.45133,4.44898,4.39551,4.34916,4.30287
02-Aug-21,4.6893,4.65471,4.58571,4.49401,4.44018,4.44865,4.45688,4.41139,4.36894,4.32657
03-Aug-21,4.84701,4.7041,4.62184,4.52694,4.46697,4.46996,4.47279,4.4193,4.37289,4.32657
04-Aug-21,4.85556,4.75555,4.67928,4.5706,4.51332,4.50486,4.49647,4.43508,4.38472,4.33447
05-Aug-21,4.98339,4.87467,4.7387,4.62495,4.56164,4.54883,4.53592,4.46664,4.41235,4.35815
06-Aug-21,4.87525,4.8695,4.75244,4.63672,4.56477,4.55046,4.53592,4.46665,4.40447,4.34238
09-Aug-21,5.00378,4.97392,4.83964,4.72175,4.64623,4.61145,4.57695,4.49505,4.42025,4.35816
10-Aug-21,4.99455,5.03614,4.85894,4.73768,4.66037,4.61453,4.56906,4.47927,4.3887,4.31871
11-Aug-21,4.69049,4.85093,4.74599,4.66687,4.61625,4.58147,4.54697,4.47138,4.3808,4.31082
12-Aug-21,4.50349,4.68003,4.63608,4.60394,4.57958,4.55548,4.53119,4.46349,4.37686,4.31082
13-Aug-21,4.38088,4.58581,4.5948,4.59388,4.56764,4.54565,4.5233,4.4556,4.36897,4.30293
16-Aug-21,4.4872,4.59068,4.60341,4.58226,4.55279,4.53997,4.52724,4.46349,4.37686,4.31082
17-Aug-21,4.53743,4.62389,4.61575,4.58123,4.54278,4.53102,4.51935,4.4556,4.37686,4.31871
18-Aug-21,4.52396,4.60393,4.59828,4.56738,4.53073,4.53086,4.53119,4.47138,4.39264,4.33449
19-Aug-21,4.65594,4.67817,4.63604,4.59842,4.55822,4.54472,4.5311,4.47138,4.39264,4.33449
20-Aug-21,4.69317,4.68476,4.6336,4.59198,4.55124,4.54131,4.5311,4.47138,4.39264,4.33677
23-Aug-21,4.68785,4.60385,4.5744,4.55221,4.52126,4.51446,4.50736,4.44556,4.36871,4.31469
24-Aug-21,4.75369,4.6488,4.59688,4.56435,4.53224,4.52787,4.52072,4.4632,4.38449,4.33046
25-Aug-21,4.926,4.73858,4.65131,4.60643,4.56463,4.5577,4.54431,4.48685,4.40419,4.34624
26-Aug-21,4.86372,4.72332,4.63861,4.59805,4.55824,4.5468,4.53097,4.47107,4.38861,4.33047
27-Aug-21,4.61371,4.5372,4.50163,4.47803,4.45391,4.45696,4.46002,4.41614,4.34529,4.29899
30-Aug-21,4.56356,4.52672,4.4969,4.47318,4.45135,4.45567,4.46018,4.41615,4.34136,4.29084
31-Aug-21,4.61146,4.56467,4.52407,4.49104,4.4635,4.46572,4.46807,4.42404,4.34925,4.29873
01-Sep-21,4.54426,4.51404,4.49279,4.47042,4.44809,4.4578,4.46807,4.42404,4.34925,4.29899
02-Sep-21,4.44682,4.44743,4.43687,4.43085,4.4138,4.42867,4.4444,4.40826,4.34136,4.29899
03-Sep-21,4.30386,4.38568,4.37566,4.38932,4.38642,4.40701,4.42862,4.40037,4.33741,4.29899
07-Sep-21,4.30071,4.39251,4.40348,4.40512,4.40326,4.42264,4.44282,4.40826,4.3453,4.30688
08-Sep-21,4.32745,4.35849,4.38812,4.40019,4.40419,4.42312,4.44282,4.40826,4.3453,4.30688
09-Sep-21,4.14025,4.25487,4.33316,4.3619,4.37391,4.40381,4.43493,4.40037,4.3453,4.30688
10-Sep-21,4.15036,4.29641,4.35095,4.3857,4.40477,4.41968,4.43509,4.40826,4.34925,4.30688
13-Sep-21,4.13901,4.26226,4.32938,4.36762,4.38788,4.41101,4.43509,4.41615,4.35714,4.31477
14-Sep-21,4.03368,4.20522,4.3044,4.34777,4.371,4.39467,4.41931,4.41221,4.35911,4.32266
15-Sep-21,4.18289,4.29733,4.36477,4.38923,4.40428,4.42182,4.43982,4.42641,4.37331,4.33686
16-Sep-21,4.27466,4.38452,4.40615,4.43053,4.43295,4.44405,4.4556,4.44219,4.38514,4.33291
17-Sep-21,4.48024,4.49289,4.48268,4.47978,4.47479,4.48088,4.48716,4.46191,4.40881,4.35658
20-Sep-21,4.54446,4.53592,4.49872,4.48923,4.48044,4.4876,4.49505,4.46985,4.41673,4.36445
21-Sep-21,4.49738,4.50038,4.47653,4.47064,4.46327,4.47493,4.48677,4.46167,4.40884,4.35656
22-Sep-21,4.22094,4.34438,4.40049,4.42563,4.44009,4.47118,4.50254,4.47353,4.41278,4.3566
23-Sep-21,4.47638,4.55072,4.54061,4.53822,4.53915,4.55237,4.56596,4.52874,4.44808,4.38805
24-Sep-21,4.56201,4.60369,4.59794,4.59867,4.59176,4.58683,4.58173,4.53657,4.45197,4.38807
27-Sep-21,4.5348,4.60926,4.61374,4.61408,4.60785,4.61054,4.61333,4.56838,4.47978,4.40392
28-Sep-21,4.7121,4.73891,4.70272,4.68392,4.66826,4.66148,4.6544,4.60154,4.50897,4.42128
29-Sep-21,4.64889,4.7078,4.67782,4.66175,4.64738,4.64318,4.63855,4.58577,4.49319,4.40546
30-Sep-21,4.64245,4.70086,4.68073,4.66926,4.65729,4.6558,4.65438,4.60154,4.509,4.42126
01-Oct-21,4.55389,4.60471,4.62979,4.62182,4.62319,4.63162,4.64017,4.59358,4.50104,4.42128
04-Oct-21,4.57542,4.563,4.60075,4.60234,4.60878,4.62429,4.64017,4.59365,4.49716,4.41337
05-Oct-21,4.73485,4.6193,4.64561,4.64461,4.64779,4.65969,4.67179,4.62521,4.52872,4.44493
06-Oct-21,4.70054,4.58167,4.60784,4.613,4.62714,4.64528,4.66386,4.61732,4.52477,4.44493
07-Oct-21,4.79521,4.66088,4.64582,4.6515,4.66849,4.682,4.69542,4.64888,4.56028,4.48438
08-Oct-21,4.77221,4.67947,4.65913,4.6691,4.67083,4.67918,4.68753,4.64099,4.55238,4.47646
12-Oct-21,4.66606,4.61021,4.63459,4.6554,4.66357,4.67149,4.67962,4.62519,4.55237,4.47647
13-Oct-21,4.60926,4.56877,4.60964,4.61105,4.62642,4.63777,4.65596,4.60941,4.55237,4.47647
14-Oct-21,4.53807,4.54189,4.57552,4.60153,4.61574,4.63239,4.65593,4.60941,4.55237,4.47648
15-Oct-21,4.63221,4.5865,4.60038,4.63746,4.6735,4.68518,4.68468,4.64282,4.58701,4.50183
18-Oct-21,4.78546,4.76656,4.7477,4.74516,4.73286,4.74293,4.74065,4.68303,4.62341,4.53037
19-Oct-21,4.73323,4.72392,4.72798,4.73567,4.72959,4.74036,4.73889,4.68097,4.62512,4.53602
20-Oct-21,4.67364,4.68505,4.71277,4.72827,4.7262,4.73065,4.72265,4.66462,4.60866,4.52742
21-Oct-21,4.83901,4.80472,4.78869,4.7785,4.75921,4.75488,4.73783,4.67998,4.6242,4.54306
22-Oct-21,4.96523,4.8861,4.8507,4.83404,4.81137,4.80517,4.7862,4.72033,4.65269,4.56755
25-Oct-21,4.61434,4.66293,4.71845,4.73825,4.73943,4.75305,4.7544,4.70437,4.65252,4.56735
26-Oct-21,4.51741,4.60496,4.71152,4.74795,4.75744,4.76634,4.76281,4.71285,4.65709,4.56799
27-Oct-21,4.68413,4.72674,4.75875,4.77962,4.78128,4.79243,4.79782,4.74801,4.67641,4.58722
28-Oct-21,4.73209,4.75093,4.76928,4.8058,4.80135,4.81826,4.82888,4.74745,4.67587,4.58673
29-Oct-21,5.01876,4.90531,4.85771,4.87619,4.86245,4.88014,4.88533,4.79584,4.72025,4.62702
01-Nov-21,4.99955,4.91988,4.88076,4.90544,4.90533,4.91735,4.91644,4.81102,4.7355,4.64235
02-Nov-21,4.68434,4.7039,4.74197,4.7952,4.81074,4.8221,4.82098,4.7394,4.66774,4.57859
03-Nov-21,4.57357,4.60446,4.6885,4.75712,4.78729,4.79795,4.79647,4.72288,4.65128,4.56211
04-Nov-21,4.43836,4.50989,4.56198,4.62807,4.66137,4.67192,4.67026,4.60476,4.53308,4.44387
05-Nov-21,4.64717,4.68782,4.67618,4.70767,4.71397,4.71943,4.71233,4.63882,4.56317,4.47
08-Nov-21,4.67664,4.72883,4.72795,4.73972,4.74383,4.74203,4.72729,4.65397,4.57855,4.48552
09-Nov-21,4.76984,4.81148,4.79748,4.79791,4.795,4.79639,4.78478,4.70339,4.62394,4.52684
10-Nov-21,5.05342,4.99491,4.96347,4.94628,4.92159,4.90627,4.87703,4.77177,4.68059,4.57179
12-Nov-21,5.36691,5.2344,5.1272,5.09482,5.04593,5.01569,4.97132,4.8341,4.73101,4.61025
15-Nov-21,5.30051,5.27803,5.21462,5.1669,5.10943,5.06335,5.00215,4.85689,4.74982,4.62512
16-Nov-21,5.31854,5.23035,5.17969,5.14675,5.10697,5.04621,4.96985,4.82474,4.72172,4.60108
17-Nov-21,5.12549,5.06842,5.04471,5.02125,4.98645,4.93825,4.87515,4.73024,4.62716,4.50645
18-Nov-21,5.02088,4.97618,4.97528,4.96842,4.94569,4.91786,4.8759,4.74285,4.63577,4.5229
19-Nov-21,5.03442,4.9741,4.97319,4.96925,4.95218,4.92966,4.89346,4.76049,4.65346,4.54058
22-Nov-21,5.09413,5.04218,5.02338,5.0183,5.00041,4.98046,4.94654,4.80569,4.69483,4.57812
23-Nov-21,5.17467,5.11553,5.09044,5.08011,5.06069,5.03786,5.00088,4.85188,4.73701,4.61632
24-Nov-21,5.23824,5.1801,5.12393,5.09989,5.07275,5.05234,5.01797,4.86914,4.75438,4.63375
26-Nov-21,5.57686,5.41913,5.29415,5.23923,5.20374,5.16765,5.11775,4.94455,4.82167,4.69292
29-Nov-21,5.44234,5.29139,5.19272,5.15525,5.12423,5.11113,5.08433,4.92698,4.81198,4.68321
30-Nov-21,5.52213,5.36393,5.24171,5.19629,5.15692,5.14104,5.11061,4.96125,4.85814,4.73325
01-Dec-21,5.38781,5.30304,5.20728,5.16834,5.13545,5.11817,5.08706,4.94573,4.85647,4.7335
02-Dec-21,5.52272,5.4196,5.2849,5.21698,5.1695,5.13537,5.08707,4.95385,4.85285,4.74588
03-Dec-21,5.50986,5.44391,5.31012,5.23789,5.19001,5.1548,5.10569,4.97233,4.87509,4.77187
06-Dec-21,5.42828,5.42338,5.288,5.22172,5.17543,5.14616,5.10278,4.9695,4.88039,4.78534
07-Dec-21,5.45277,5.36815,5.24702,5.18823,5.14572,5.12261,5.08558,4.95246,4.87136,4.77634
08-Dec-21,5.18158,5.15594,5.07724,5.03231,4.99687,4.9681,4.92572,4.8207,4.74739,4.6721
09-Dec-21,5.1351,5.10815,5.0413,5.00025,4.96677,4.93758,4.89482,4.78993,4.71665,4.64136
10-Dec-21,4.89929,4.94799,4.91298,4.87772,4.85574,4.8375,4.80641,4.7175,4.64416,4.56884
13-Dec-21,4.93494,4.90619,4.87875,4.85582,4.83146,4.80654,4.76843,4.68759,4.61824,4.5469
14-Dec-21,5.0015,4.97369,4.92382,4.87825,4.83977,4.8146,4.77618,4.68742,4.61413,4.53884
15-Dec-21,4.80135,4.84786,4.8276,4.79377,4.76751,4.75032,4.72026,4.64748,4.58209,4.50673
16-Dec-21,4.74826,4.79923,4.79947,4.75604,4.73107,4.71263,4.68129,4.6083,4.54261,4.46701
17-Dec-21,4.95324,4.94144,4.85559,4.79408,4.76012,4.73957,4.70627,4.61749,4.54794,4.4684
20-Dec-21,4.9753,4.95507,4.8655,4.80071,4.76499,4.74208,4.70552,4.61465,4.54711,4.46745
21-Dec-21,5.14457,5.07239,4.94781,4.86937,4.82858,4.793,4.74055,4.63836,4.55725,4.46587
22-Dec-21,5.13486,5.02913,4.90978,4.84092,4.78956,4.75536,4.70149,4.58353,4.49446,4.41111
23-Dec-21,5.22142,5.05086,4.92041,4.84814,4.79464,4.75035,4.68701,4.56676,4.4775,4.39411
24-Dec-21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27-Dec-21,5.07432,4.96809,4.87512,4.81281,4.76736,4.72288,4.66409,4.55162,4.47021,4.39443
28-Dec-21,4.90102,4.88955,4.82379,4.77299,4.73474,4.7099,4.67201,4.55945,4.47401,4.39422
29-Dec-21,5.05189,5.00763,4.89927,4.83395,4.7849,4.75215,4.70216,4.58944,4.50008,4.41676
30-Dec-21,5.03432,5.00101,4.89649,4.83244,4.78782,4.75195,4.70311,4.59046,4.50114,4.4179
31-Dec-21,5.08034,4.99912,4.89047,4.82275,4.77646,4.74659,4.70382,4.59124,4.50195,4.41476
03-Jan-22,5.31654,5.18152,4.97213,4.88439,4.82667,4.78617,4.73222,4.60771,4.51063,4.41568
04-Jan-22,5.33453,5.13619,4.94324,4.86321,4.82034,4.77852,4.72321,4.59861,4.50143,4.40642
05-Jan-22,5.25308,5.10263,4.94016,4.86797,4.83032,4.79079,4.73677,4.61229,4.51128,4.41239
06-Jan-22,5.2675,5.1272,4.97632,4.89745,4.86284,4.82256,4.76772,4.64324,4.53833,4.43552
07-Jan-22,5.16357,5.08169,4.97203,4.91627,4.88065,4.83945,4.78429,4.66622,4.57329,4.48404
10-Jan-22,5.15109,5.01,4.94531,4.89,4.85907,4.84033,4.80796,4.68998,4.60114,4.51594
11-Jan-22,5.1313,5.00738,4.96939,4.92343,4.89577,4.87196,4.83424,4.7161,4.62713,4.54183
12-Jan-22,5.00796,4.98755,4.93754,4.9055,4.88876,4.87044,4.83839,4.72652,4.63943,4.56229
13-Jan-22,4.96016,4.9318,4.90602,4.87049,4.85202,4.84105,4.81662,4.70479,4.61774,4.54065
14-Jan-22,5.13434,5.02614,4.9697,4.92345,4.89981,4.86835,4.82304,4.71531,4.62237,4.53935
18-Jan-22,5.2455,5.11666,5.02695,4.96797,4.93952,4.90837,4.86366,4.74645,4.64184,4.54723
19-Jan-22,5.23939,5.13687,5.03571,4.97588,4.94703,4.92228,4.88405,4.76676,4.65849,4.55957
20-Jan-22,5.27986,5.15674,5.05239,4.9915,4.96204,4.9338,4.89192,4.77463,4.66232,4.55142
21-Jan-22,5.34728,5.19293,5.07439,5.00854,4.97668,4.9515,4.91299,4.79553,4.68319,4.57224
24-Jan-22,5.30517,5.18305,5.08344,5.0258,4.99707,4.99112,4.97174,4.83004,4.71358,4.5986
25-Jan-22,5.14968,5.12359,5.08494,5.04649,5.02866,5.02221,5.00222,4.86049,4.74409,4.62918
26-Jan-22,5.03467,5.06152,5.04049,5.01864,5.01185,5.00906,4.99286,4.85134,4.73708,4.62825
27-Jan-22,4.97973,5.01989,5.03693,5.03873,5.04237,5.03729,5.01864,4.8693,4.75502,4.64612
28-Jan-22,5.03941,5.0732,5.12846,5.11531,5.12093,5.11266,5.09063,4.92514,4.79088,4.66992
31-Jan-22,5.06658,5.08993,5.13225,5.11792,5.12287,5.11362,5.09043,4.92486,4.79057,4.66968
01-Feb-22,4.97605,5.05283,5.12339,5.12028,5.13083,5.12537,5.10606,4.94452,4.81396,4.693
02-Feb-22,4.9016,4.9999,5.08773,5.09101,5.11332,5.10514,5.08314,4.92957,4.80688,4.68584
03-Feb-22,4.87488,5.02445,5.10747,5.12179,5.1378,5.14442,5.13734,4.97577,4.84532,4.7244
04-Feb-22,5.08361,5.11322,5.19017,5.22031,5.22387,5.22206,5.20631,5.03689,4.89873,4.77009
07-Feb-22,5.04635,5.15642,5.20922,5.2349,5.24243,5.24747,5.23853,5.06901,4.92686,4.79424
08-Feb-22,5.14305,5.22977,5.26658,5.28546,5.29059,5.28705,5.2693,5.08395,4.93792,4.80136
09-Feb-22,5.05778,5.19653,5.24475,5.26852,5.27597,5.28798,5.28604,5.10069,4.95464,4.81803
10-Feb-22,5.47685,5.47372,5.48012,5.47678,5.46189,5.4519,5.42705,5.23369,5.06795,4.9195
11-Feb-22,5.54627,5.62835,5.62694,5.62161,5.6076,5.57789,5.53294,5.33112,5.16517,5.01659
14-Feb-22,5.95389,5.90731,5.81543,5.77837,5.74473,5.69795,5.63492,5.42504,5.24328,5.08281
15-Feb-22,5.73723,5.73097,5.66255,5.63421,5.6199,5.59755,5.55975,5.37846,5.22517,5.06475
16-Feb-22,5.63863,5.6457,5.58521,5.56184,5.55201,5.54747,5.52794,5.35854,5.2012,5.03678
17-Feb-22,5.82737,5.67871,5.60266,5.57412,5.56174,5.54545,5.51394,5.33647,5.1948,5.03412
18-Feb-22,5.82013,5.67019,5.59489,5.56663,5.55427,5.54633,5.52338,5.34594,5.20432,5.02782
22-Feb-22,5.79068,5.64893,5.57537,5.54539,5.53338,5.5197,5.49129,5.31405,5.16455,4.99604
23-Feb-22,5.76357,5.63761,5.5615,5.53312,5.52184,5.51341,5.49049,5.31327,5.15989,4.9914
24-Feb-22,5.94197,5.77391,5.64187,5.59471,5.57395,5.55998,5.53785,5.35258,5.19116,5.01468
25-Feb-22,5.7424,5.63284,5.5504,5.52904,5.53061,5.51946,5.51554,5.33679,5.17545,5.01255
28-Feb-22,5.97527,5.7598,5.63321,5.59203,5.58281,5.55689,5.51652,5.34813,5.18661,5.02345
01-Mar-22,6.59006,6.17069,5.85664,5.74726,5.70417,5.65822,5.59917,5.42237,5.24854,5.08129
02-Mar-22,6.56446,6.0902,5.79274,5.67991,5.62781,5.59834,5.55521,5.39467,5.22509,5.06194
03-Mar-22,6.67758,6.1819,5.85849,5.74375,5.69079,5.64613,5.58797,5.42741,5.25771,5.09448
04-Mar-22,7.61052,6.69322,6.17395,5.99009,5.89955,5.8303,5.74728,5.57855,5.40861,5.23762
07-Mar-22,7.58597,6.75414,6.24851,6.06368,5.97441,5.8784,5.76921,5.60077,5.43104,5.26032
08-Mar-22,7.55693,6.73307,6.25059,6.07432,5.98943,5.89202,5.78145,5.60519,5.43557,5.27289
09-Mar-22,6.76144,6.28448,5.97014,5.85445,5.79987,5.72469,5.63624,5.46007,5.32618,5.1831
10-Mar-22,6.34238,6.11808,5.87038,5.7911,5.76198,5.6973,5.61866,5.4425,5.31264,5.16959
11-Mar-22,6.19192,6.02652,5.8183,5.75008,5.72488,5.65939,5.57951,5.40352,5.27377,5.13066
14-Mar-22,6.23096,6.01005,5.82333,5.75241,5.72739,5.65406,5.56766,5.3919,5.26228,5.11932
15-Mar-22,6.22031,6.0274,5.84357,5.7869,5.74987,5.68481,5.60641,5.43064,5.29702,5.15015
16-Mar-22,6.01909,5.92374,5.76228,5.72608,5.70884,5.64428,5.56643,5.39105,5.24979,5.10299
17-Mar-22,5.80861,5.7457,5.62613,5.60396,5.59343,5.53186,5.45675,5.30095,5.16928,5.03189
18-Mar-22,5.858,5.75504,5.62254,5.59371,5.57841,5.52153,5.45053,5.29483,5.16313,5.02562
21-Mar-22,6.39178,6.12291,5.84045,5.76554,5.72948,5.63365,5.52542,5.35939,5.23082,5.09396
22-Mar-22,6.60328,6.41202,6.03474,5.8781,5.81906,5.71551,5.59986,5.41798,5.26981,5.11334
