Date,Libor 1 Day Mid Rate,Libor 1 Month Mid Rate,Libor 2 Months Mid Rate,Libor 3 Months Mid Rate,Libor 4 Months Mid Rate,Libor 5 Months Mid Rate,Libor 6 Months Mid Rate,Libor 9 Months Mid Rate,Libor 1 Year Mid Rate,Libor 18 Months Mid Rate,Libor 2 Years Mid Rate,Libor 3 Years Mid Rate,Libor 4 Years Mid Rate,Libor 5 Years Mid Rate,Libor 6 Years Mid Rate,Libor 7 Years Mid Rate,Libor 8 Years Mid Rate,Libor 9 Years Mid Rate,Libor 10 Years Mid Rate,Libor 12 Years Mid Rate,Libor 15 Years Mid Rate,Libor 20 Years Mid Rate,Libor 25 Years Mid Rate,Libor 30 Years Mid Rate,Libor 40 Years Mid Rate,Libor 50 Years Mid Rate,Libor 60 Years Mid Rate
11-May-18,2.36124,2.40238,2.37053,2.33836,2.34169,2.35349,2.37307,2.45197,2.52915,2.67606,2.75982,2.85804,2.90272,2.92713,2.94403,2.95847,2.9726,2.98738,3.00155,3.02497,3.04406,3.0535,3.04063,3.01966,2.97967,2.93842,2.92718
14-May-18,2.35967,2.38852,2.35131,2.32876,2.32061,2.33027,2.35993,2.43993,2.5169,2.66855,2.75425,2.85511,2.90515,2.9347,2.95453,2.9718,2.9875,3.00379,3.01949,3.04364,3.06188,3.07172,3.05806,3.03619,2.9962,2.95495,2.9437
15-May-18,2.35696,2.37891,2.34514,2.32456,2.31544,2.32804,2.36496,2.45305,2.53942,2.7037,2.79855,2.91173,2.97091,3.00727,3.03198,3.05419,3.0721,3.09066,3.10797,3.1343,3.15386,3.16326,3.14992,3.12858,3.08858,3.04732,3.03607
16-May-18,2.34281,2.33349,2.33255,2.3274,2.32453,2.33948,2.37616,2.46508,2.55398,2.71561,2.81226,2.92844,2.98976,3.02705,3.05204,3.0732,3.09081,3.10849,3.12491,3.14925,3.16677,3.17461,3.15978,3.13683,3.09683,3.05557,3.04432
17-May-18,2.35872,2.33266,2.33034,2.33047,2.32894,2.34675,2.37933,2.46715,2.55413,2.71732,2.81381,2.93012,2.99238,3.03028,3.05801,3.08188,3.10155,3.12122,3.13968,3.16644,3.18632,3.1951,3.18113,3.15911,3.11911,3.07786,3.06661
18-May-18,2.37266,2.35279,2.334,2.32826,2.32623,2.34232,2.37507,2.45892,2.54229,2.69982,2.79053,2.8991,2.95627,2.9898,3.01668,3.03981,3.05938,3.07895,3.09727,3.12603,3.14727,3.1579,3.14478,3.12353,3.08353,3.04228,3.03103
21-May-18,2.35257,2.32398,2.32765,2.33033,2.33019,2.34974,2.38303,2.47261,2.55429,2.71337,2.80456,2.91121,2.96675,2.99884,3.02438,3.04657,3.0658,3.08443,3.10176,3.12936,3.14951,3.15914,3.14501,3.12276,3.08276,3.0415,3.03025
22-May-18,2.34456,2.32322,2.32675,2.33089,2.32996,2.35046,2.3858,2.47299,2.55564,2.71424,2.80567,2.91242,2.96688,2.99771,3.02165,3.04185,3.06017,3.07788,3.09432,3.12162,3.14138,3.15019,3.13562,3.11356,3.07356,3.03231,3.02105
23-May-18,2.41854,2.34806,2.32465,2.32361,2.32397,2.34158,2.37315,2.45311,2.53222,2.67607,2.76063,2.85904,2.91005,2.93885,2.96171,2.98207,3.00094,3.0194,3.03656,3.06658,3.08889,3.1012,3.08851,3.0683,3.02831,2.98707,2.97582
24-May-18,2.41843,2.33152,2.31678,2.31595,2.31414,2.33159,2.35994,2.43943,2.51523,2.6582,2.74122,2.84,2.89071,2.91847,2.93991,2.95978,2.97797,2.99595,3.01339,3.04015,3.05979,3.06804,3.05405,3.03267,2.99268,2.95152,2.94026
25-May-18,2.40346,2.32372,2.31826,2.3184,2.31458,2.33072,2.35611,2.42781,2.4977,2.63053,2.70639,2.79567,2.84583,2.87351,2.89559,2.91618,2.93539,2.95411,2.97158,3.00108,3.02281,3.03343,3.02091,3.00089,2.96089,2.91953,2.90824
29-May-18,2.43999,2.32089,2.31049,2.3076,2.3022,2.31368,2.32896,2.3758,2.42056,2.50721,2.55788,2.61965,2.66341,2.68997,2.71471,2.7375,2.76053,2.78341,2.80499,2.83919,2.86587,2.88176,2.87264,2.85602,2.81602,2.77467,2.76343
30-May-18,2.38237,2.30356,2.30781,2.30445,2.3046,2.32343,2.34561,2.40762,2.47005,2.58193,2.65193,2.72528,2.76522,2.78963,2.80911,2.82686,2.84517,2.86361,2.8808,2.90929,2.93093,2.94105,2.92934,2.91011,2.87073,2.82947,2.81822
31-May-18,2.27,2.30858,2.32063,2.32008,2.32652,2.34993,2.37067,2.43552,2.49578,2.60669,2.67365,2.74249,2.77809,2.79722,2.81267,2.82648,2.84243,2.85823,2.87271,2.90146,2.92233,2.932,2.91914,2.89876,2.85939,2.81814,2.8069
01-Jun-18,2.24688,2.28632,2.31467,2.31935,2.33015,2.35851,2.38492,2.46066,2.53126,2.65418,2.73117,2.81182,2.84977,2.87033,2.88682,2.90147,2.91689,2.93231,2.94653,2.97422,2.99458,3.00263,2.98944,2.96874,2.92936,2.88749,2.87499
04-Jun-18,2.21277,2.27657,2.30816,2.31642,2.33222,2.36221,2.39004,2.47605,2.55437,2.68838,2.77161,2.85577,2.89511,2.91552,2.93238,2.94735,2.96204,2.97744,2.99229,3.01853,3.03722,3.04271,3.02901,3.00781,2.96781,2.92531,2.9128
05-Jun-18,2.19479,2.27401,2.30806,2.31723,2.3315,2.36109,2.38741,2.47164,2.54769,2.6778,2.75649,2.83786,2.8753,2.89537,2.91239,2.92746,2.94309,2.95943,2.97514,3.00245,3.02213,3.02933,3.0155,2.99478,2.95478,2.91228,2.89978
06-Jun-18,2.17701,2.25326,2.30463,2.31811,2.33169,2.3637,2.39267,2.48075,2.56508,2.70271,2.78654,2.87423,2.91809,2.94402,2.96366,2.98079,2.9976,3.015,3.03189,3.0586,3.07664,3.0823,3.06781,3.04644,3.00644,2.96394,2.95145
07-Jun-18,2.14933,2.2586,2.31498,2.32427,2.33704,2.37235,2.39562,2.48269,2.56191,2.69561,2.77532,2.85613,2.89248,2.91222,2.92913,2.94415,2.95952,2.97551,2.991,3.01756,3.03588,3.04151,3.02702,3.00579,2.9658,2.9233,2.9108
08-Jun-18,2.1681,2.27317,2.31577,2.32328,2.3354,2.36973,2.39356,2.48028,2.56033,2.69382,2.77511,2.85851,2.89692,2.91803,2.93434,2.9489,2.96417,2.98004,2.99535,3.02261,3.04177,3.04842,3.03447,3.01447,2.97073,2.92698,2.91448
11-Jun-18,2.11996,2.2677,2.31734,2.33007,2.34544,2.37968,2.40543,2.49555,2.57845,2.71633,2.80048,2.88515,2.92379,2.94395,2.95951,2.97382,2.98849,3.00379,3.01862,3.04553,3.06378,3.06923,3.05536,3.03467,2.99218,2.94843,2.93593
12-Jun-18,2.07219,2.27132,2.31994,2.33391,2.34982,2.38472,2.41086,2.50166,2.5847,2.72368,2.80653,2.8907,2.92764,2.94661,2.96136,2.9748,2.98879,3.00338,3.01741,3.04327,3.06101,3.06635,3.05269,3.03277,2.99091,2.94715,2.93465
13-Jun-18,2.02475,2.26386,2.33375,2.33996,2.35558,2.39426,2.42355,2.51785,2.60788,2.75422,2.84227,2.93055,2.96475,2.98027,2.99239,3.00336,3.0152,3.02763,3.03952,3.06277,3.07857,3.08136,3.06665,3.04571,3.00258,2.95946,2.94571
14-Jun-18,2.15635,2.28504,2.33209,2.33558,2.35245,2.39223,2.41835,2.516,2.60582,2.75333,2.84067,2.9232,2.95127,2.95905,2.96761,2.97561,2.98551,2.99661,3.00775,3.0296,3.04334,3.04463,3.0296,3.00771,2.96459,2.92145,2.9077
15-Jun-18,2.30236,2.32703,2.327,2.32667,2.34543,2.38142,2.40762,2.50276,2.59107,2.73621,2.82281,2.90284,2.93084,2.94128,2.94792,2.95452,2.96367,2.97407,2.98453,3.00587,3.01909,3.02096,3.00542,2.98364,2.94052,2.89739,2.88364
18-Jun-18,2.30656,2.33166,2.32657,2.32552,2.34706,2.37944,2.40553,2.50214,2.58977,2.73384,2.82022,2.89998,2.93012,2.9421,2.94973,2.95762,2.96736,2.97824,2.9892,3.0114,3.02561,3.02828,3.01319,2.99236,2.94923,2.9061,2.89235
19-Jun-18,2.29858,2.32879,2.32785,2.3302,2.35191,2.38367,2.40871,2.50154,2.58579,2.72478,2.80466,2.87577,2.90157,2.91056,2.91813,2.92625,2.93628,2.94751,2.95874,2.98234,2.99842,3.00239,2.98817,2.96795,2.92483,2.8817,2.86795
20-Jun-18,2.30305,2.31609,2.32582,2.33666,2.35625,2.39051,2.41671,2.51138,2.60038,2.73861,2.81887,2.89244,2.92276,2.93519,2.94398,2.95338,2.96418,2.97623,2.98834,3.01082,3.0258,3.02826,3.01357,2.99323,2.9501,2.90697,2.89322
21-Jun-18,2.28677,2.31376,2.33484,2.33903,2.35958,2.39155,2.41638,2.50801,2.59193,2.73066,2.80658,2.87497,2.9023,2.91249,2.91972,2.92751,2.93757,2.94883,2.96008,2.98281,2.99805,2.99989,2.98574,2.96599,2.92285,2.87972,2.86596
22-Jun-18,2.26622,2.31109,2.33527,2.34145,2.35999,2.39099,2.41562,2.50887,2.59423,2.73269,2.81051,2.87993,2.90778,2.91924,2.9259,2.93316,2.94284,2.95375,2.96462,2.98661,3.0011,3.00294,2.98804,2.96754,2.9244,2.88127,2.86752
25-Jun-18,2.28433,2.31689,2.33266,2.33795,2.35985,2.38822,2.4113,2.50366,2.58534,2.71642,2.79008,2.85289,2.87911,2.88964,2.89757,2.90611,2.91708,2.92924,2.94142,2.96441,2.97998,2.98375,2.96967,2.94984,2.90671,2.86359,2.84984
26-Jun-18,2.30378,2.3304,2.33485,2.33728,2.35904,2.38812,2.41209,2.50473,2.58647,2.71937,2.79279,2.85795,2.88393,2.89478,2.90284,2.91151,2.92229,2.93432,2.9469,2.9704,2.98644,2.98952,2.97615,2.95714,2.91338,2.87088,2.85713
27-Jun-18,2.32472,2.33582,2.33629,2.33756,2.35621,2.38604,2.41158,2.49836,2.57685,2.694,2.76224,2.81931,2.84182,2.84988,2.85668,2.86473,2.87509,2.88676,2.89902,2.92256,2.93863,2.942,2.92882,2.90999,2.86624,2.82374,2.80999
28-Jun-18,2.30638,2.33168,2.33284,2.33812,2.36406,2.39281,2.41864,2.50894,2.58751,2.72056,2.78479,2.84458,2.86576,2.8727,2.87883,2.88556,2.89461,2.90615,2.91775,2.939,2.95345,2.95441,2.94022,2.92102,2.8779,2.83477,2.82102
29-Jun-18,2.3199,2.32949,2.3299,2.33655,2.36604,2.39189,2.41897,2.50969,2.58834,2.7233,2.78939,2.85336,2.87527,2.88276,2.88755,2.89424,2.90284,2.91404,2.92513,2.94628,2.96118,2.96055,2.94737,2.92978,2.88598,2.84348,2.82973
02-Jul-18,2.33308,2.33184,2.33348,2.34375,2.37215,2.40065,2.42981,2.52029,2.60097,2.74004,2.80985,2.87585,2.89817,2.90481,2.90935,2.91509,2.92289,2.93318,2.94407,2.96197,2.97422,2.97107,2.95646,2.93809,2.89433,2.85183,2.83808
03-Jul-18,2.33112,2.33033,2.32894,2.33735,2.36495,2.39194,2.42152,2.5112,2.59006,2.72591,2.79344,2.85647,2.8775,2.88367,2.88572,2.88976,2.8967,2.90563,2.9148,2.9338,2.94731,2.94483,2.93067,2.91235,2.8686,2.8261,2.81235
05-Jul-18,2.31088,2.32797,2.32893,2.34063,2.37343,2.40198,2.43146,2.52667,2.60828,2.74559,2.81325,2.87396,2.89126,2.89398,2.89464,2.8972,2.90269,2.91063,2.91917,2.93426,2.94439,2.94062,2.92535,2.90583,2.86207,2.81957,2.80582
06-Jul-18,2.31468,2.32054,2.32154,2.33447,2.37196,2.39641,2.42667,2.52028,2.59939,2.73126,2.79619,2.85432,2.87218,2.87598,2.87854,2.88365,2.89051,2.89997,2.91004,2.92663,2.93753,2.93373,2.91983,2.90124,2.85748,2.81498,2.80122
09-Jul-18,2.37843,2.32181,2.32367,2.33523,2.37274,2.39842,2.42976,2.52709,2.61031,2.74821,2.81505,2.87484,2.894,2.89935,2.90351,2.91023,2.91858,2.92863,2.93924,2.95653,2.96812,2.96592,2.95122,2.93271,2.88896,2.84646,2.8327
10-Jul-18,2.35448,2.32861,2.3233,2.33762,2.37839,2.40715,2.44272,2.53968,2.62415,2.76565,2.8337,2.89411,2.91182,2.91638,2.91904,2.92419,2.93122,2.94006,2.9495,2.96645,2.97775,2.9752,2.96056,2.94226,2.89851,2.85601,2.84226
11-Jul-18,2.42448,2.339,2.32889,2.34035,2.37743,2.4053,2.4389,2.53674,2.61828,2.75202,2.81578,2.86814,2.8817,2.88184,2.88478,2.88952,2.89674,2.90572,2.9153,2.93238,2.94376,2.9425,2.92858,2.91102,2.86727,2.82476,2.81101
12-Jul-18,2.49349,2.34222,2.32738,2.34141,2.38307,2.41196,2.44546,2.54351,2.62703,2.76349,2.82635,2.87828,2.89279,2.89462,2.89509,2.89861,2.90501,2.91315,2.9219,2.93899,2.95053,2.94992,2.93706,2.92046,2.8767,2.8342,2.82045
13-Jul-18,2.32513,2.32259,2.31893,2.33326,2.37775,2.40318,2.43778,2.53514,2.61685,2.74881,2.8079,2.85389,2.86676,2.86855,2.86919,2.87293,2.87968,2.88818,2.89728,2.91434,2.92585,2.92745,2.91378,2.89634,2.8526,2.8101,2.79635
16-Jul-18,2.32715,2.31996,2.30762,2.33328,2.37661,2.40266,2.44175,2.54072,2.62515,2.76355,2.82706,2.8782,2.88917,2.88886,2.88935,2.89295,2.89916,2.90717,2.91583,2.93397,2.94646,2.94712,2.93467,2.9184,2.87465,2.83215,2.8184
17-Jul-18,2.32101,2.32613,2.31095,2.33846,2.38054,2.40538,2.44959,2.55237,2.63493,2.77397,2.83733,2.88789,2.89855,2.89894,2.89938,2.90302,2.90817,2.91643,2.92588,2.94369,2.95591,2.9572,2.94408,2.92724,2.88349,2.841,2.82725
18-Jul-18,2.32904,2.3224,2.31489,2.34937,2.38618,2.41141,2.45362,2.55544,2.63971,2.77384,2.83619,2.88725,2.90247,2.90692,2.90944,2.91508,2.92136,2.93074,2.94138,2.95937,2.97178,2.97368,2.96014,2.94351,2.90163,2.85913,2.84475
19-Jul-18,2.32697,2.31475,2.31178,2.34704,2.38551,2.41206,2.45044,2.54876,2.63219,2.76451,2.82347,2.87014,2.88259,2.88455,2.88678,2.89076,2.89633,2.90511,2.91503,2.93323,2.94582,2.94834,2.9353,2.91914,2.87726,2.83476,2.82039
20-Jul-18,2.33031,2.31451,2.30863,2.34101,2.37863,2.40251,2.4417,2.5433,2.6287,2.76548,2.82899,2.88315,2.90266,2.91156,2.9169,2.92408,2.9318,2.94262,2.95468,2.97459,2.98886,2.99324,2.9819,2.9668,2.92492,2.88242,2.86805
23-Jul-18,2.34348,2.31543,2.30665,2.33488,2.37337,2.40045,2.43696,2.54541,2.63713,2.7857,2.85635,2.92244,2.94852,2.96285,2.97182,2.98198,2.99235,3.0052,3.01804,3.03794,3.05223,3.05659,3.04466,3.0289,2.98703,2.94453,2.93015
24-Jul-18,2.3328,2.33536,2.31181,2.33185,2.36794,2.39447,2.43385,2.53986,2.63207,2.78055,2.85009,2.91504,2.94098,2.95343,2.9617,2.9705,2.97964,2.99142,3.00315,3.02161,3.0344,3.03693,3.02382,3.00695,2.96507,2.92257,2.90821
25-Jul-18,2.39219,2.33291,2.31249,2.33943,2.37201,2.39779,2.43739,2.5447,2.63495,2.77931,2.84822,2.91166,2.93379,2.94196,2.9492,2.95709,2.96566,2.97677,2.98851,3.00735,3.02057,3.02369,3.01129,2.99514,2.95326,2.91075,2.89638
26-Jul-18,2.3884,2.32048,2.30569,2.33908,2.37483,2.40418,2.44413,2.55559,2.65093,2.80293,2.87489,2.94147,2.96589,2.97719,2.98428,2.99261,3.00111,3.01205,3.02365,3.04205,3.0555,3.05864,3.04609,3.02984,2.98984,2.94734,2.93234
27-Jul-18,2.39751,2.32338,2.30935,2.34428,2.37616,2.40637,2.44897,2.55855,2.65426,2.80666,2.87784,2.93859,2.95937,2.96794,2.97598,2.98541,2.99443,3.00585,3.01826,3.03825,3.05271,3.05719,3.04544,3.0299,2.9899,2.94739,2.93239
30-Jul-18,2.37482,2.31087,2.3063,2.34404,2.37863,2.41284,2.45253,2.56065,2.6548,2.80667,2.87678,2.94095,2.96493,2.9763,2.98708,2.99909,3.01066,3.02347,3.03754,3.05893,3.07471,3.07965,3.06821,3.05304,3.01303,2.97053,2.95553
31-Jul-18,2.35092,2.30375,2.30854,2.3484,2.38232,2.41699,2.46108,2.56682,2.66115,2.81201,2.88099,2.94351,2.96497,2.97461,2.98365,2.99394,3.00429,3.01594,3.02889,3.04863,3.06282,3.06659,3.0545,3.03804,2.99803,2.95553,2.94053
01-Aug-18,2.34281,2.291,2.30794,2.35014,2.37871,2.41537,2.45938,2.56974,2.66884,2.82253,2.89652,2.96782,2.99497,3.00937,3.02053,3.03288,3.04444,3.05721,3.07058,3.09072,3.10529,3.10875,3.09689,3.08067,3.04004,2.99566,2.98066
02-Aug-18,2.31844,2.28287,2.29788,2.34093,2.37195,2.41238,2.45434,2.5651,2.65964,2.81194,2.88322,2.9515,2.97878,2.99353,3.00518,3.01738,3.02934,3.0425,3.05626,3.07821,3.09456,3.10021,3.08936,3.07416,3.03416,2.98916,2.97416
03-Aug-18,2.35796,2.29177,2.30697,2.34286,2.37185,2.41093,2.45287,2.56087,2.65378,2.79988,2.86668,2.92745,2.95218,2.96379,2.97505,2.98706,2.99888,3.01182,3.02529,3.04884,3.0666,3.07414,3.06387,3.04923,3.00923,2.96423,2.94923
06-Aug-18,2.3634,2.29302,2.30661,2.34417,2.37442,2.41271,2.4548,2.5627,2.65554,2.80036,2.86441,2.91989,2.93942,2.94826,2.95848,2.96992,2.98203,2.99535,3.00923,3.03267,3.05108,3.05824,3.0485,3.03426,2.99425,2.94925,2.93425
07-Aug-18,2.28863,2.26431,2.28531,2.33642,2.36555,2.4061,2.45332,2.5628,2.65912,2.81147,2.88061,2.9437,2.9658,2.97652,2.98631,2.99734,3.00867,3.02124,3.03441,3.05703,3.07531,3.08243,3.07232,3.0579,3.01791,2.97292,2.95792
08-Aug-18,2.31533,2.28385,2.29578,2.33966,2.36475,2.40597,2.44967,2.55692,2.65303,2.80115,2.86918,2.93105,2.95401,2.96588,2.9754,2.98617,2.99773,3.01053,3.02394,3.04669,3.06503,3.07288,3.06261,3.04795,3.00795,2.96296,2.94796
09-Aug-18,2.65033,2.28706,2.3002,2.34,2.36013,2.40216,2.44222,2.54655,2.63701,2.78111,2.84661,2.90579,2.92793,2.9381,2.94647,2.95609,2.9673,2.97976,2.99277,3.01561,3.03405,3.04123,3.0311,3.01721,2.97721,2.9322,2.9172
10-Aug-18,2.24452,2.25341,2.28044,2.3184,2.33898,2.37727,2.41551,2.51108,2.59427,2.72722,2.78437,2.83224,2.85188,2.86285,2.87084,2.88003,2.89201,2.90523,2.91905,2.94301,2.96268,2.97145,2.96197,2.94879,2.90879,2.86379,2.8488
13-Aug-18,2.23652,2.23248,2.26053,2.31186,2.33097,2.37039,2.41416,2.51127,2.59839,2.73707,2.79628,2.84642,2.86619,2.87677,2.88548,2.89539,2.90829,2.92175,2.93585,2.96056,2.98096,2.99132,2.98217,2.96927,2.92927,2.88428,2.86928
14-Aug-18,2.20709,2.21379,2.25319,2.31373,2.33404,2.37783,2.42975,2.52996,2.62185,2.76592,2.82644,2.87654,2.89457,2.90339,2.9118,2.92151,2.93343,2.94655,2.96022,2.98418,3.00378,3.01382,3.00437,2.99117,2.95117,2.90617,2.89117
15-Aug-18,2.21301,2.21794,2.24717,2.30854,2.3232,2.36859,2.41814,2.51664,2.6057,2.73863,2.79462,2.83893,2.85285,2.85963,2.86697,2.87565,2.88781,2.90135,2.9155,2.94061,2.96155,2.9726,2.96361,2.95094,2.91094,2.86595,2.85095
16-Aug-18,2.21426,2.22459,2.27438,2.32158,2.34036,2.39448,2.43685,2.54044,2.63002,2.7658,2.8233,2.8699,2.88434,2.88975,2.89554,2.90321,2.91375,2.92553,2.93794,2.96045,2.97882,2.98658,2.97651,2.96271,2.92271,2.87771,2.86272
17-Aug-18,2.19183,2.20805,2.26023,2.30984,2.33073,2.38344,2.4272,2.53237,2.62378,2.76323,2.82248,2.87073,2.88569,2.89179,2.8987,2.90708,2.91812,2.93046,2.94344,2.9652,2.98271,2.98961,2.97893,2.96449,2.9245,2.8795,2.8645
20-Aug-18,2.19976,2.21279,2.25805,2.30895,2.32837,2.37336,2.4154,2.51451,2.60063,2.73432,2.7889,2.83136,2.84388,2.84884,2.85414,2.86124,2.87179,2.8839,2.89664,2.91895,2.93717,2.9448,2.9345,2.92044,2.88045,2.83545,2.82044
21-Aug-18,2.20081,2.21824,2.26441,2.30982,2.33062,2.37771,2.42254,2.52099,2.60924,2.74649,2.80356,2.84979,2.8615,2.8651,2.87052,2.87785,2.88835,2.90035,2.91329,2.93539,2.95338,2.96035,2.94982,2.93617,2.89617,2.85117,2.83617
22-Aug-18,2.21131,2.22379,2.26656,2.30995,2.33133,2.37994,2.42187,2.51911,2.60609,2.73441,2.78671,2.82684,2.83918,2.84382,2.8495,2.85704,2.86865,2.88151,2.89499,2.91822,2.9377,2.94702,2.9373,2.92405,2.88404,2.83905,2.82405
23-Aug-18,2.20616,2.23902,2.2828,2.31542,2.34118,2.38982,2.43165,2.5297,2.61488,2.74172,2.79206,2.83029,2.83874,2.84331,2.84859,2.85558,2.86673,2.87957,2.89226,2.91419,2.93225,2.9401,2.93012,2.9166,2.87651,2.83166,2.81676
24-Aug-18,2.18536,2.23755,2.28888,2.32188,2.35374,2.39881,2.43713,2.54106,2.62794,2.75664,2.80872,2.84817,2.85313,2.85595,2.86008,2.86665,2.87729,2.88911,2.90012,2.92204,2.93998,2.94835,2.93775,2.92396,2.88386,2.83892,2.82389
27-Aug-18,2.16937,2.2276,2.28533,2.3205,2.35254,2.40246,2.44392,2.55038,2.63991,2.7717,2.82566,2.87101,2.87717,2.88005,2.88433,2.89111,2.90181,2.9147,2.92619,2.94818,2.96578,2.97374,2.96294,2.94888,2.90886,2.86386,2.84886
28-Aug-18,2.13558,2.20287,2.28278,2.31689,2.34478,2.39996,2.44218,2.55542,2.6477,2.783,2.83905,2.88894,2.89985,2.90671,2.91203,2.91961,2.93075,2.944,2.95569,2.97788,2.99581,3.00433,2.99409,2.98057,2.94055,2.89555,2.88055
29-Aug-18,2.13258,2.19651,2.27579,2.311,2.34469,2.40293,2.44403,2.56104,2.65971,2.79061,2.85021,2.9024,2.91203,2.91433,2.91744,2.92311,2.93301,2.9452,2.9566,2.97663,2.99316,2.9995,2.98846,2.97391,2.93397,2.88881,2.87371
30-Aug-18,2.14245,2.22505,2.29765,2.32375,2.36296,2.41601,2.45411,2.56542,2.65533,2.77562,2.83965,2.88142,2.89046,2.89184,2.89519,2.90127,2.91141,2.92283,2.93456,2.95555,2.97394,2.98109,2.97063,2.9564,2.9164,2.87139,2.85639
31-Aug-18,2.13321,2.21697,2.29115,2.3213,2.3601,2.4118,2.44872,2.55561,2.64164,2.75819,2.81902,2.85754,2.86831,2.87141,2.8768,2.88469,2.89557,2.90856,2.92218,2.94538,2.96559,2.97523,2.96551,2.95204,2.91204,2.86704,2.85204
04-Sep-18,2.14384,2.20892,2.29449,2.32271,2.36816,2.41853,2.45573,2.56606,2.65616,2.77819,2.84387,2.8877,2.90223,2.90943,2.91646,2.926,2.9383,2.95235,2.96627,2.99077,3.01182,3.02299,3.01387,3.00097,2.96097,2.91597,2.90097
05-Sep-18,2.06613,2.18663,2.28361,2.3125,2.35763,2.4109,2.44863,2.56026,2.65258,2.77233,2.83557,2.87849,2.89361,2.90163,2.90975,2.92036,2.93313,2.94739,2.9624,2.98742,3.0092,3.02098,3.01213,2.99952,2.95953,2.91453,2.89954
06-Sep-18,2.1441,2.22542,2.31006,2.32891,2.37685,2.42786,2.46254,2.56739,2.65319,2.76795,2.82643,2.86443,2.8751,2.87915,2.88619,2.89574,2.90805,2.92226,2.93708,2.96282,2.98516,2.99761,2.98907,2.97691,2.9369,2.8919,2.8769
07-Sep-18,2.07204,2.21622,2.32079,2.33464,2.38598,2.44154,2.48038,2.5988,2.69488,2.82341,2.89171,2.93956,2.95099,2.95461,2.96055,2.96839,2.97912,2.99186,3.00535,3.02809,3.04784,3.0571,3.04737,3.03388,2.99388,2.94887,2.93387
10-Sep-18,2.09004,2.22903,2.32221,2.33604,2.39415,2.44665,2.48559,2.60308,2.69834,2.82758,2.8966,2.94262,2.95352,2.9567,2.9596,2.96474,2.9741,2.98546,2.99732,3.01806,3.03573,3.04328,3.03182,3.01674,2.97674,2.93173,2.91673
11-Sep-18,2.01914,2.23307,2.31162,2.3328,2.39521,2.4523,2.49339,2.61715,2.71933,2.85754,2.93288,2.98539,2.99698,3.00036,3.00459,3.01132,3.02145,3.03333,3.04571,3.06571,3.08212,3.08853,3.07682,3.06135,3.02136,2.97636,2.96136
12-Sep-18,1.77462,2.20644,2.29469,2.31625,2.37922,2.43826,2.47953,2.60344,2.70868,2.84946,2.92414,2.97493,2.98697,2.9916,2.99358,2.99827,3.00712,3.01771,3.02878,3.0481,3.06444,3.07042,3.05862,3.04318,3.00321,2.95823,2.94324
13-Sep-18,2.00563,2.26905,2.32132,2.3325,2.39382,2.45044,2.48788,2.6066,2.71127,2.85565,2.93208,2.98244,2.99286,2.99329,2.99583,3.00087,3.00984,3.02076,3.03228,3.05053,3.06569,3.07059,3.05787,3.04139,3.00139,2.95639,2.94139
14-Sep-18,2.20574,2.28696,2.32112,2.34065,2.40451,2.45975,2.49772,2.61982,2.72669,2.87513,2.95552,3.00898,3.02198,3.02495,3.02634,3.03085,3.03933,3.0497,3.06069,3.07868,3.09333,3.09787,3.08491,3.06883,3.02882,2.98382,2.96882
17-Sep-18,2.20834,2.28937,2.32994,2.3373,2.40945,2.45524,2.49547,2.61393,2.72021,2.86835,2.94947,3.00311,3.01781,3.02318,3.02667,3.0329,3.04209,3.05327,3.06545,3.08396,3.0995,3.10354,3.09108,3.07537,3.03537,2.99038,2.97538
18-Sep-18,2.21619,2.30639,2.3297,2.3363,2.40381,2.45088,2.49067,2.61146,2.71869,2.87006,2.95617,3.01919,3.04042,3.0513,3.05789,3.06696,3.07772,3.09099,3.10425,3.12446,3.14114,3.1474,3.1352,3.11928,3.07928,3.03428,3.01928
19-Sep-18,2.1816,2.29375,2.33645,2.34451,2.41413,2.46482,2.50568,2.62728,2.73693,2.88724,2.97253,3.03924,3.06217,3.07378,3.08362,3.09594,3.10917,3.12365,3.13813,3.16066,3.17928,3.18677,3.17481,3.1591,3.11912,3.07413,3.05914
20-Sep-18,2.07607,2.26503,2.33137,2.36015,2.43205,2.4888,2.53017,2.65312,2.75914,2.90648,2.99039,3.05616,3.07743,3.08698,3.09581,3.10607,3.11727,3.1299,3.14265,3.16393,3.18121,3.18727,3.17454,3.15807,3.11747,3.07247,3.05748
21-Sep-18,2.11709,2.28728,2.33953,2.37484,2.4376,2.48957,2.52936,2.64902,2.75253,2.89685,2.97816,3.04285,3.06495,3.07421,3.08217,3.09139,3.10187,3.11408,3.1263,3.14629,3.16238,3.16661,3.15352,3.13696,3.09633,3.05132,3.03631
24-Sep-18,2.22229,2.31127,2.34856,2.37942,2.44591,2.49268,2.53157,2.65121,2.75451,2.89824,2.9817,3.04805,3.0689,3.07717,3.08583,3.09575,3.10639,3.11826,3.13076,3.14998,3.16573,3.16887,3.15539,3.13829,3.09828,3.05327,3.03826
25-Sep-18,2.16089,2.29277,2.34583,2.38267,2.45263,2.50283,2.54291,2.66462,2.77015,2.9162,3.00343,3.07527,3.09753,3.10614,3.11397,3.12304,3.13273,3.14433,3.15613,3.17542,3.19098,3.19457,3.18043,3.16281,3.12271,3.07775,3.06277
