"Date","SOFR 1 Day Mid Rate","SOFR 1 Month Mid Rate","SOFR 2 Months Mid Rate","SOFR 3 Months Mid Rate","SOFR 4 Months Mid Rate","SOFR 5 Months Mid Rate","SOFR 6 Months Mid Rate","SOFR 9 Months Mid Rate","SOFR 18 Months Mid Rate","SOFR 2 Years Mid Rate","SOFR 3 Years Mid Rate","SOFR 4 Years Mid Rate","SOFR 5 Years Mid Rate","SOFR 6 Years Mid Rate","SOFR 7 Years Mid Rate","SOFR 8 Years Mid Rate","SOFR 9 Years Mid Rate","SOFR 10 Years Mid Rate","SOFR 12 Years Mid Rate","SOFR 15 Years Mid Rate","SOFR 20 Years Mid Rate","SOFR 25 Years Mid Rate","SOFR 30 Years Mid Rate","SOFR 35 Years Mid Rate","SOFR 40 Years Mid Rate","SOFR 50 Years Mid Rate","SOFR 60 Years Mid Rate"
26-Jun-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27-Jun-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28-Jun-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29-Jun-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
05-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
06-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
09-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31-Jul-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
06-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
07-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
08-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
09-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31-Aug-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
04-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
05-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
06-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
07-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28-Sep-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
01-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
04-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
05-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
09-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17-Oct-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18-Oct-18,2.18446,2.22113,2.2556,2.31323,2.3467,2.36731,2.41172,2.50549,2.70037,2.77213,2.82604,2.84611,2.85696,2.87085,2.88781,2.90673,2.9259,2.94442,2.97978,3.00971,3.0268,3.02088,3.00917,2.99319,2.97253,2.93064,2.91792
19-Oct-18,2.18932,2.22506,2.25863,2.31912,2.35449,2.37803,2.41833,2.51531,2.71818,2.79355,2.85163,2.87198,2.88443,2.8986,2.91629,2.9357,2.9551,2.97339,3.00917,3.0389,3.05607,3.04934,3.03704,3.02074,2.99984,2.95762,2.94468
22-Oct-18,2.18356,2.22974,2.26163,2.32383,2.35763,2.38084,2.42122,2.51615,2.71668,2.79418,2.85239,2.8719,2.88477,2.89974,2.91735,2.9367,2.95663,2.97544,3.01067,3.03941,3.05542,3.04759,3.0351,3.01797,2.99648,2.95343,2.93998
23-Oct-18,2.16994,2.22465,2.26784,2.32322,2.35553,2.3783,2.41801,2.5078,2.69774,2.7665,2.81916,2.83707,2.85049,2.86556,2.88375,2.90459,2.92588,2.94669,2.98338,3.01375,3.03161,3.02445,3.01273,2.9959,2.9746,2.93185,2.91858
24-Oct-18,2.16985,2.22308,2.26426,2.32161,2.34955,2.37222,2.41104,2.50059,2.67717,2.73507,2.77364,2.78702,2.79789,2.81529,2.83506,2.85678,2.87953,2.90215,2.94382,2.97894,3.00128,2.99655,2.98717,2.97047,2.94991,2.9079,2.89471
25-Oct-18,2.17322,2.22658,2.27166,2.32067,2.34879,2.37449,2.41283,2.50361,2.68112,2.74022,2.77952,2.79403,2.8054,2.82132,2.84069,2.86212,2.88428,2.90593,2.94613,2.98125,3.00125,2.99706,2.98739,2.97087,2.95029,2.90849,2.89536
26-Oct-18,2.16339,2.22449,2.26778,2.3155,2.34083,2.36483,2.40138,2.48519,2.6477,2.69706,2.72681,2.73791,2.7483,2.7638,2.78466,2.80703,2.8306,2.85372,2.89715,2.93457,2.95925,2.95687,2.94817,2.93122,2.91098,2.86939,2.856
29-Oct-18,2.15183,2.22085,2.26493,2.31383,2.33813,2.36209,2.3985,2.48504,2.65001,2.7031,2.73692,2.7445,2.74879,2.75919,2.77653,2.79628,2.81731,2.83946,2.87807,2.91051,2.92951,2.92358,2.91296,2.89538,2.87518,2.83465,2.82279
30-Oct-18,2.14923,2.22548,2.27118,2.3165,2.34018,2.36776,2.40194,2.48917,2.65397,2.71019,2.74748,2.75836,2.76529,2.77775,2.79703,2.81731,2.83948,2.86151,2.89876,2.92959,2.94758,2.94201,2.93108,2.91375,2.89372,2.85335,2.84158
31-Oct-18,2.12644,2.22938,2.27749,2.32628,2.34901,2.37717,2.4131,2.50526,2.68597,2.74693,2.7912,2.80467,2.81296,2.82722,2.84709,2.86775,2.89052,2.91324,2.95166,2.98306,2.9989,2.99393,2.98422,2.96687,2.94683,2.90639,2.89457
01-Nov-18,2.143,2.23925,2.29017,2.32704,2.34752,2.38098,2.42098,2.50444,2.67623,2.73417,2.77561,2.78853,2.7957,2.80981,2.8298,2.85084,2.87344,2.89574,2.93415,2.96645,2.98368,2.97832,2.96813,2.95088,2.93091,2.89059,2.87885
02-Nov-18,2.13517,2.24313,2.29314,2.33076,2.3508,2.38759,2.42363,2.52063,2.70572,2.77315,2.82203,2.8403,2.85136,2.86786,2.89028,2.91326,2.93698,2.95983,2.99852,3.03073,3.04918,3.04262,3.0315,3.01407,2.99396,2.95341,2.94151
05-Nov-18,2.0891,2.24281,2.29334,2.3321,2.35133,2.38803,2.42383,2.51418,2.7053,2.77143,2.81961,2.83699,2.84783,2.86225,2.88272,2.90509,2.92861,2.95162,2.98881,3.0186,3.03416,3.02632,3.01423,2.99652,2.97685,2.93541,2.92335
06-Nov-18,2.13947,2.24486,2.29717,2.33648,2.35586,2.39416,2.43276,2.52292,2.71903,2.79007,2.84349,2.8583,2.86781,2.88102,2.89998,2.92088,2.94316,2.96502,2.99964,3.02735,3.04029,3.03073,3.0159,2.99796,2.97809,2.93641,2.92419
07-Nov-18,2.2406,2.24249,2.30099,2.34402,2.36329,2.40294,2.44161,2.52974,2.73052,2.80194,2.85432,2.86616,2.87322,2.88641,2.90517,2.92536,2.94699,2.96837,3.00381,3.03231,3.04597,3.03613,3.02101,3.00135,2.98023,2.93897,2.92703
08-Nov-18,2.23969,2.24171,2.31666,2.35381,2.3726,2.41816,2.45142,2.54813,2.7498,2.82264,2.87554,2.89078,2.89733,2.90844,2.92523,2.94433,2.9647,2.98467,3.01745,3.04334,3.05402,3.04288,3.02658,3.00682,2.98562,2.94427,2.93225
09-Nov-18,2.23297,2.23498,2.30884,2.3458,2.36372,2.40925,2.44294,2.53649,2.73227,2.79987,2.84456,2.85383,2.85652,2.86504,2.87847,2.89412,2.91088,2.9271,2.95551,2.9769,2.98307,2.96907,2.95095,2.93037,2.90919,2.86642,2.85391
13-Nov-18,2.23688,2.23903,2.31303,2.34792,2.36497,2.41053,2.44247,2.52375,2.70452,2.76312,2.79955,2.80569,2.80815,2.8177,2.83268,2.84988,2.86849,2.8865,2.91703,2.94073,2.94964,2.93687,2.92004,2.89982,2.8778,2.83541,2.82274
14-Nov-18,2.24065,2.2426,2.31688,2.35198,2.36698,2.41073,2.44057,2.51741,2.67963,2.73003,2.76154,2.7678,2.77366,2.78416,2.80054,2.81897,2.83841,2.85737,2.89011,2.9159,2.92604,2.91358,2.8975,2.87665,2.85417,2.81114,2.79807
15-Nov-18,2.2483,2.25033,2.32893,2.35303,2.36699,2.41686,2.44147,2.5202,2.6765,2.72533,2.75044,2.75511,2.75885,2.76829,2.78443,2.80273,2.82285,2.84261,2.87754,2.90584,2.9187,2.90957,2.89576,2.87558,2.8536,2.81126,2.79862
16-Nov-18,2.25211,2.25415,2.33,2.35351,2.36656,2.41472,2.4344,2.50208,2.64044,2.67704,2.6997,2.70024,2.70317,2.71459,2.7321,2.75139,2.77236,2.7934,2.82823,2.85695,2.8685,2.85955,2.84551,2.82579,2.80479,2.76359,2.75068
19-Nov-18,2.24623,2.25309,2.32876,2.35278,2.36523,2.40883,2.42892,2.4932,2.62908,2.66864,2.69372,2.69569,2.69949,2.71152,2.72945,2.74919,2.77023,2.79151,2.82661,2.85557,2.86739,2.8586,2.84465,2.82502,2.80408,2.76295,2.75009
20-Nov-18,2.25264,2.27213,2.33256,2.35696,2.37406,2.41353,2.43458,2.49902,2.63451,2.67167,2.69586,2.69731,2.7009,2.71284,2.73063,2.75011,2.77111,2.79245,2.82749,2.85621,2.8679,2.85902,2.84503,2.82533,2.80435,2.76321,2.75034
21-Nov-18,2.2554,2.28974,2.34831,2.36858,2.38696,2.42856,2.44872,2.51102,2.63585,2.67363,2.69235,2.695,2.69958,2.70907,2.72349,2.74178,2.76134,2.78013,2.81327,2.84016,2.85162,2.84191,2.82708,2.80761,2.7868,2.74523,2.73249
23-Nov-18,2.25678,2.29191,2.35046,2.371,2.39029,2.43297,2.45133,2.51392,2.63254,2.66591,2.68058,2.68282,2.68777,2.69702,2.71235,2.73119,2.75129,2.77078,2.80583,2.8347,2.84724,2.83859,2.82481,2.80531,2.78448,2.74291,2.73015
26-Nov-18,2.25606,2.29732,2.35451,2.37607,2.39674,2.43805,2.45786,2.52457,2.64739,2.68533,2.70316,2.70603,2.70972,2.71864,2.73281,2.75096,2.77018,2.78871,2.82227,2.8497,2.8602,2.85033,2.83525,2.81637,2.7954,2.75443,2.7416
27-Nov-18,2.25987,2.31051,2.35671,2.37809,2.40116,2.44217,2.45965,2.52203,2.64952,2.68664,2.69999,2.69977,2.70033,2.70835,2.72307,2.74114,2.76016,2.77853,2.81327,2.84081,2.85203,2.84222,2.82783,2.80766,2.78574,2.74207,2.72787
28-Nov-18,2.25797,2.31188,2.36063,2.38143,2.40498,2.44823,2.46043,2.51592,2.62324,2.65383,2.66428,2.66594,2.67202,2.68163,2.69696,2.71535,2.73431,2.75224,2.78892,2.81826,2.83118,2.82171,2.80747,2.78757,2.76597,2.72258,2.70864
29-Nov-18,2.25207,2.32173,2.36618,2.38224,2.41019,2.44631,2.46027,2.51779,2.62586,2.65719,2.66956,2.66796,2.66874,2.6773,2.69107,2.70808,2.72585,2.74342,2.77842,2.80753,2.82096,2.81168,2.79779,2.777,2.75474,2.71045,2.69593
30-Nov-18,2.25224,2.32628,2.36736,2.38291,2.41244,2.44942,2.46138,2.51879,2.62458,2.65405,2.66565,2.66435,2.66457,2.67179,2.6845,2.70059,2.71749,2.73388,2.76709,2.79392,2.80696,2.7971,2.78287,2.76233,2.7398,2.69772,2.68325
